"Hotel_Address","Additional_Number_of_Scoring","Review_Date","Average_Score","Hotel_Name","Reviewer_Nationality","Negative_Review","Review_Total_Negative_Word_Counts","Total_Number_of_Reviews","Positive_Review","Review_Total_Positive_Word_Counts","Total_Number_of_Reviews_Reviewer_Has_Given","days_since_review","lat","lng","Tag_Leisure_trip","Tag_Submitted_from_a_mobile_device","Tag_Couple","Tag_Stayed_1_night","Tag_Stayed_2_nights","Tag_Solo_traveler","Tag_Stayed_3_nights","Tag_Business_trip","Tag_Group","Tag_Family_with_young_children","Tag_Stayed_4_nights","Tag_Double_Room","Tag_Standard_Double_Room","Tag_Superior_Double_Room","Tag_Family_with_older_children","Tag_Deluxe_Double_Room","Tag_Double_or_Twin_Room","Tag_Stayed_5_nights","Tag_Standard_Double_or_Twin_Room","Tag_Classic_Double_Room","Tag_Superior_Double_or_Twin_Room","Tag_2_rooms","Tag_Stayed_6_nights","Tag_Standard_Twin_Room","Tag_Single_Room","Tag_Twin_Room","Tag_Stayed_7_nights","Tag_Executive_Double_Room","Tag_Classic_Double_or_Twin_Room","Tag_Superior_Twin_Room","Tag_Deluxe_Double_or_Twin_Room","Tag_Club_Double_Room","Tag_Queen_Room","Tag_Deluxe_King_Room","Tag_Superior_Queen_Room","Tag_Standard_Single_Room","Tag_Junior_Suite","Tag_Triple_Room","Tag_Superior_Room","Tag_Classic_Room","Tag_Superior_King_Room","Tag_Standard_Room","Tag_Deluxe_Room","Tag_Standard_Queen_Room","Tag_Double_Guest_Room","Tag_Deluxe_Single_Room","Tag_Small_Double_Room","Tag_Queen_Guest_Room","Tag_Deluxe_Twin_Room","Tag_Basic_Double_Room","Tag_King_Room","Tag_Comfort_Double_Room","Tag_Executive_King_Room","Tag_Small_Queen_Room","Tag_Stayed_8_nights","Tag_Standard_Double_Room_without_Window","Tag_Comfort_Double_or_Twin_Room","Tag_Double_or_Twin_Room_1_2_Adults","Tag_Classic_Twin_Room","Tag_Twin_Guest_Room","Tag_Family_Room","Tag_Travelers_with_friends","Tag_Suite","Tag_Superior_King_or_Twin_Room","target"
"14 16 Craven Hill Lancaster Gate Westminster Borough London W2 3DU United Kingdom",289,"5/20/2016",8.8,"Park Grand London Lancaster Gate"," Mexico "," Towels are old not all but they should renew some ",12,1519," Location Breaksfast os real y good ",8,36,"440 day",51.51320689999999,-0.1807816,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"108 Baker Street Westminster Borough London W1U 6LJ United Kingdom",341,"6/1/2016",8.2,"Park Plaza Sherlock Holmes London"," United Kingdom "," wasn t aware at the time of booking it would be rather busy with travelling Sheffield fans ",19,1496," The room was lovely we stayed in the Loft Suite which really gave the occasion a special edge ",20,1,"428 day",51.5209191,-0.1566567,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"16 Avenue de l Opera 1st arr 75001 Paris France",58,"11/17/2016",9.4,"Nolinski Paris"," Saudi Arabia "," Dark No lobby",4,437," Staff ",3,12,"259 day",48.8654874,2.3348924,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
"13 rue des Beaux Arts 6th arr 75006 Paris France",48,"6/18/2017",8.8,"L H tel"," Switzerland "," Too expensive for what it is lives on Oscar Wilde myth Rooms small hotel needs some refurbishing weird smell in reception area Never again",25,224," Great location of hotel",5,22,"46 days",48.856227200000006,2.3351758,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8
"12 Osborn Street Aldgate East Tower Hamlets London E1 6TE United Kingdom",404,"4/22/2016",8.9,"Arbor City"," United Kingdom "," Would be nice to have leisure facilities but it is very central so understand space at premium",18,2197," Location Staff Responsive when I had an issue Nicely decorated",11,5,"468 day",51.5166755,-0.0697897,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6
"100 Shoreditch High Street Hackney London E1 6JQ United Kingdom",404,"7/10/2017",8.6,"Ace Hotel London Shoreditch"," Greece "," First floors must be a bit noisy at night I was lucky to be on the 5th very quite ",21,1593," Very modern and clean very hip experience also due to the crowd Great place to hang out day and night becomes a nightclub ",25,12,"24 days",51.5254162,-0.0772848999999999,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"12 Folgate Street City of London London E1 6BX United Kingdom",197,"12/13/2016",9.4,"Batty Langley s"," Japan "," We had to wait a minute outside of the hotel because it takes a little while for hotel staff to open the doors ",25,644," Beautiful room with very comfortable bed Beautiful house architecture beautiful corridor with paintings ",15,3,"233 day",51.5208575,-0.0779503,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8
"104 Bayswater Rd Westminster Borough London W2 3HL United Kingdom",466,"11/15/2016",8.2,"Thistle Kensington Gardens"," United Kingdom "," Room aircon was a bit his and miss and didnt appear to be cooling ",16,2134," Staff friendliness",3,3,"261 day",51.510843900000005,-0.1839073999999999,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8
"2 24 Kensington High St Kensington and Chelsea London W8 4PT United Kingdom",617,"12/9/2016",8.8,"Royal Garden Hotel"," Bahrain "," nothing",2,2213," location staff rooms it is a real 5 star hotel in the heart of London",16,14,"237 day",51.50270220000001,-0.1882164,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"19 Rue du Commandant Ren Mouchotte 14th arr 75014 Paris France",151,"7/6/2016",8.1,"Pullman Paris Montparnasse"," Switzerland "," Price room relation is too high The room is small No Hotel Parking Suck security check at entrance ",20,1501," Lobby is nice ",5,4,"393 day",48.8382943,2.3210421,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2
"10 Avenue Emile Zola 15th arr 75015 Paris France",33,"1/2/2017",8.0,"Mercure Paris Tour Eiffel Pont Mirabeau"," United Kingdom "," No English television channels The phone in the room did not work Room service menu was poor",18,259," Staff were friendly and helpful Small room but comfortable",10,1,"213 day",48.8460269,2.2788281,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
"152 Cricklewood Broadway Cricklewood London NW2 3ED United Kingdom",512,"4/25/2017",8.0,"Clayton Crown Hotel London"," Jersey "," Wifi in rooms very poor",6,2491,"No Positive",0,1,"100 day",51.5561548,-0.2141824,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
"128 King Henry s Road Camden London NW3 3ST United Kingdom",397,"12/22/2015",8.3,"London Marriott Hotel Regents Park"," United Kingdom "," Room service food quite poor and not much variety at breakfast ",13,1640," Good location near to",5,1,"590 day",51.5421476,-0.1703073,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3
"1 Inverness Terrace Westminster Borough London W2 3JP United Kingdom",1274,"12/21/2015",7.7,"Grand Royale London Hyde Park"," United Kingdom ","No Negative",0,6539," The hotel was in a very good location the room was very comfortable and the staff was excellent",19,13,"591 day",51.5109945,-0.1863417,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"14 15 Langham Place Westminster Borough London W1B 2QS United Kingdom",368,"9/19/2015",7.5,"Saint Georges Hotel"," United Kingdom ","No Negative",0,2092," Friendly fantastic views great location ",7,4,"684 day",51.517839,-0.1424476,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"20 Nevern Square Kensington and Chelsea London SW5 9PD United Kingdom",305,"2/25/2016",8.3,"Twenty Nevern Square Hotel"," United Kingdom "," Room was very warm ",6,1719," Room was lovely terrace was a nice surprise staff were fantastic ",13,2,"525 day",51.4915712,-0.1963192,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8
"1 8 Russell Square Camden London WC1B 5BE United Kingdom",724,"12/2/2015",8.0,"The Principal London"," United Kingdom "," pillows were lumpy",4,3150," room was spacious clean breakfast was lovely and hot",10,1,"610 day",51.5226217,-0.1251602,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8
"11 Thurloe Place Knightsbridge Kensington and Chelsea London SW7 2RS United Kingdom",421,"3/19/2016",8.5,"The Rembrandt"," United Kingdom "," Parking expensive in the recommended car park",8,1802," Great location staff food and hotel Nice pool facilities ",11,4,"502 day",51.4959227,-0.1702917,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"10 rue Lamartine 9th arr 75009 Paris France",42,"3/2/2017",8.8,"Les Plumes Hotel"," Belgium "," Breakfast was a bit too standard for 4star hotel but on the other hand all fresh products",18,514," Extremely friendly and helpful staff Very good location Beautiful and classy room ",14,7,"154 day",48.8766269,2.3432886,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.6
"2 place des Pyramides 1st arr 75001 Paris France",191,"7/17/2016",9.0,"H tel Regina"," United Kingdom ","No Negative",0,1329," Fabulous location just 2 minutes walk from the Louvre Staff were very friendly Hotel was very clean and comfortable ",21,2,"382 day",48.8637503,2.3320406000000005,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
"2 Spring Gardens Trafalgar Square Westminster Borough London SW1A 2TS United Kingdom",169,"8/16/2016",8.1,"The Trafalgar Hilton"," Hong Kong ","No Negative",0,784," They offered early check in at 8am by requested ",11,1,"352 day",51.507374,-0.129135,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
"11 12 Poplar Mews Shepherd s Bush Hammersmith and Fulham London W12 7JS United Kingdom",227,"11/26/2015",8.0,"Shepherd s Bush Boutique Hotel"," United Kingdom "," No mirror in bedroom to dry hair and makeup",10,1069,"No Positive",0,3,"616 day",51.5054544,-0.2262216,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
"10a Chestnut Plaza Westfield Stratford City Olympic Park Newham London E20 1GL United Kingdom",641,"7/19/2017",8.7,"Holiday Inn London Stratford City"," United Kingdom ","No Negative",0,2130," Excellent location for the Olympic stadium and Westfield shopping centre Breakfast was excellent and the staff couldn t do more to help",23,1,"15 days",51.5426054,-0.0072708,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"1 Waterview Drive Greenwich London SE10 0TW United Kingdom",1258,"7/7/2016",9.4,"Intercontinental London The O2"," United Kingdom "," Nothing it was just perfect oh and that our visit was too short ",15,4204," Staff were so helpful Henry the night manager who assisted with me taking some stunning photographic images of the London Skyline at 5 00am The helpful Spanish limo driver who helped out when our taxi failed to show And the welcoming Brazillian waitress from the Skybar whose first day was going well All the other staff smiled and bade us good morning too ",65,1,"392 day",51.5024348,-0.0002497,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"140 Gloucester Road Kensington and Chelsea London SW7 4QH United Kingdom",528,"4/15/2016",8.7,"The Bailey s Hotel London"," United Kingdom ","No Negative",0,2485," Very comfy beds ",5,1,"475 day",51.4938733,-0.1824963,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"100 Cromwell Road Kensington and Chelsea London SW7 4ER United Kingdom",176,"9/28/2015",8.7,"Crowne Plaza London Kensington"," Vietnam ","No Negative",0,743," Superb location rooms very clean lovely garden at back good breakfast However rooms are cramped we had the family room and it is very expensive for the space ",30,5,"675 day",51.495179,-0.183827,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8
"1 Impasse Marteau 18th arr 75018 Paris France",91,"8/20/2015",7.4,"Novotel Suites Paris Nord 18 me"," United Kingdom "," Location It is close to station but not very nice neighbourhood",12,1082," Being modern Spacious",4,7,"714 day",48.9015941,2.3597783,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom",1058,"5/1/2016",7.7,"The Park Grand London Paddington"," United Kingdom "," The room was needing some refurbishment",7,4380,"No Positive",0,2,"459 day",51.5142184,-0.1809032,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
"15 rue Edouard Manet 13th arr 75013 Paris France",152,"4/26/2016",9.0,"COQ Hotel Paris"," India ","No Negative",0,1682," Extremely warm helpful staff",5,5,"464 day",48.8328764,2.3572531000000003,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8
"17 18 Upper Woburn Place Camden London WC1H 0HT United Kingdom",198,"10/25/2016",7.4,"Hilton London Euston"," United Kingdom "," The curtains in my room did not really cover the windows as thoroughly as I would have liked they moved too freely on the rail were not big enough for this to make covering the window work And the tv did not work in my room I mentioned this to the staff in the morning it did not bother me enough to complain they made notes to get it fixed",71,843," The bed was soooo comfy And the staff were friendly efficient professional",13,1,"282 day",51.5265189,-0.1303688999999999,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"173 185 Greenwich High Rd Greenwich London SE10 8JA United Kingdom",274,"1/17/2016",8.6,"Novotel London Greenwich"," United Kingdom "," Our room was too warm With the window as far open as it could go we then had the Friday evening noise from outside ",26,924," Friendliness and helpfulness of the staff and the location of the hotel Parking was easy to access and reasonably priced too ",23,7,"564 day",51.4778583,-0.0137463,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
"17 25 Sloane Street Knightsbridge Kensington and Chelsea London SW1X 9NU United Kingdom",759,"8/14/2016",7.5,"Millennium Hotel London Knightsbridge"," Kuwait "," room need to be well cleaned smell of the room was very very bad that lead us to change the room floar ",24,2746," the manager for that day facilitate for us good room options because the room booked was not same as the room checked in arrival day ",27,2,"354 day",51.4999683,-0.1599927,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8
"10 12 rue Cognacq Jay 7th arr 75007 Paris France",96,"10/30/2015",8.6,"H tel Juliana Paris"," Australia ","No Negative",0,577," Great location",3,10,"643 day",48.8619373,2.3040298,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6
"20 Nevern Square Kensington and Chelsea London SW5 9PD United Kingdom",305,"1/10/2016",8.3,"Twenty Nevern Square Hotel"," Australia "," Nothing Great hotel ",5,1719," It was a very clean hygenic hotel Well done ",11,22,"571 day",51.4915712,-0.1963192,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
"1 Kings Cross Road Islington London WC1X 9HX United Kingdom",628,"7/8/2016",8.1,"Crowne Plaza London Kings Cross"," United Kingdom "," The spa area and restaurant Rooms are lovely too ",11,2312," I love this hotel ",6,16,"391 day",51.5263854,-0.1136041999999999,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"100 Shoreditch High Street Hackney London E1 6JQ United Kingdom",404,"1/30/2017",8.6,"Ace Hotel London Shoreditch"," Germany "," Deluxe room did not meet the pictures and therefore expectations of the room big differences in quality and size we were extremely disappointed Room was on the side of the street which is extremely loud during nights on the weekend as the hotel also kind of functions as a bar club Bathroom was not perfectly clean when we arrived Service was not good e g had to ask multiple times until we received a second test size sachet of body lotion you could expect two people to get two portions of body lotion though ",96,1593," Great location Cool design nice staff price for London and the location OK good shampoo conditioner provided ",19,5,"185 day",51.5254162,-0.0772848999999999,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
"1 Waterview Drive Greenwich London SE10 0TW United Kingdom",1258,"11/22/2016",9.4,"Intercontinental London The O2"," United Kingdom "," The only downside to this hotel was the breakfast The staff seemed to be rushing around so my feeling was that there were not enough staff on duty The service was too slow and the queues unacceptably too long We gave up and ate downstairs worth the extra money and lovely people",53,4204," All the staff were wonderful polite and friendly ",10,3,"254 day",51.5024348,-0.0002497,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6
"1 8 Russell Square Camden London WC1B 5BE United Kingdom",724,"9/29/2015",8.0,"The Principal London"," United Kingdom "," Had stayed at the hotel a few years ago had a beautiful large room very disappointed with my return visit At 340 for our 2 night stay I didn t expect to get the smallest hotel room I have ever been in was amazed that they managed to shoehorn a bathroom into the space they had There was a bath too I am only 5 feet tall and I couldn t lie down in the bath a good shower stall would have made much more sense The bed was comfortable Everything looked pretty shabby the windows were very dirty didn t matter that much the only view we had was of a white tiled dirty wall Will not return here ",122,3150," Fantastic location could not be better ",8,24,"674 day",51.5226217,-0.1251602,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
"151 157 City Road Shoreditch Islington London EC1V 1JS United Kingdom",1471,"11/3/2015",9.1,"M by Montcalm Shoreditch London Tech City"," United Kingdom ","No Negative",0,4802," The hotel was in a great location for what we wanted to do The facilities were excellent and the staff were very friendly and attentive Will definitely stay again",30,3,"639 day",51.5278465,-0.0889473,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"10 Carlisle Street Westminster Borough London W1D 3BR United Kingdom",329,"3/14/2016",9.0,"The Nadler Soho"," United Kingdom ","No Negative",0,1394," All reception staff extremely polite friendly and very helpful excellent location right in the centre of soho close to theatre land and shopping",24,4,"507 day",51.5147387,-0.1341108,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"141 rue St Honor 1st arr 75001 Paris France",97,"10/1/2016",8.1,"Best Western Premier Louvre Saint Honor "," United States of America "," Could not understand the shower Need short instructions to explain its use Sink drain did not work without removing ",21,923,"No Positive",0,2,"306 day",48.861711,2.3406740000000004,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"153 Hammersmith Road Hammersmith and Fulham London W14 0QL United Kingdom",204,"2/7/2016",9.0,"St Paul s Hotel"," United Kingdom "," That breakfast was so expensive to include we went out in the end ",15,812," Bed was very comfy room was quiet and modern Good view Good air conditioning Lovely bathroom ",18,2,"543 day",51.493475200000006,-0.2153255999999999,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
"20 28 Bolsover Street Westminster Borough London W1W 5NB United Kingdom",261,"3/7/2016",8.1,"Grange Fitzrovia Hotel"," United Kingdom "," it was to hot we slept with the window open and the room was very small",17,1034," the bed was really comfortable and there was good water pressure in the shower",15,2,"514 day",51.521759,-0.1425381,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
"1 Bis Rue De Vaugirard 6th arr 75006 Paris France",99,"5/30/2016",8.2,"Hotel Trianon Rive Gauche"," United States of America ","No Negative",0,967," The shower was very difficult Hard to use without the water going all over the floor We got used to it but not ideal",25,5,"430 day",48.8487675,2.3410376,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
"1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom",639,"8/8/2016",9.2,"Apex Temple Court Hotel"," Luxembourg "," ",2,2619," excellent staff very clean and very quit room and the location is almost perfect My next stay in London will also be in this hotel ",27,18,"360 day",51.5137335,-0.1087511999999999,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"11 Thurloe Place Knightsbridge Kensington and Chelsea London SW7 2RS United Kingdom",421,"12/24/2015",8.5,"The Rembrandt"," United Kingdom "," Breakfast was hectic and not very organised drinks were not offered when we sat down had to wait for a waiter to get drinks",25,1802," Location enjoyable stay cleanliness food",6,1,"588 day",51.4959227,-0.1702917,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
