"age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","target"
18,"Private",242893,"11th",7,"Never-married","Craft-repair","Own-child","White","Male",0,0,35,"United-States","<=50K"
39,"Private",365430,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States",">50K"
58,"Private",31532,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
61,"Private",147845,"7th-8th",4,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,31,"United-States","<=50K"
25,"",214925,"10th",6,"Never-married","","Own-child","Black","Male",0,0,40,"United-States","<=50K"
33,"Self-emp-not-inc",300681,"10th",6,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,50,"","<=50K"
21,"Private",51262,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,35,"United-States","<=50K"
34,"Private",111567,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States",">50K"
20,"Local-gov",308654,"Some-college",10,"Never-married","Protective-serv","Own-child","Asian-Pac-Islander","Female",0,0,20,"United-States","<=50K"
44,"Private",229148,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","Black","Male",0,0,35,"United-States","<=50K"
56,"Private",87584,"HS-grad",9,"Widowed","Other-service","Unmarried","White","Female",0,0,40,"United-States","<=50K"
52,"Private",167651,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K"
52,"Private",163027,"HS-grad",9,"Divorced","Craft-repair","Unmarried","White","Female",0,0,50,"United-States","<=50K"
53,"Self-emp-not-inc",175456,"Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,30,"United-States","<=50K"
25,"Private",297154,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",2407,0,40,"United-States","<=50K"
22,"Self-emp-not-inc",174907,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Female",0,0,15,"United-States","<=50K"
33,"Private",357954,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,35,"India","<=50K"
49,"Private",39986,"9th",5,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
61,"Self-emp-not-inc",113080,"9th",5,"Married-civ-spouse","Sales","Husband","White","Male",0,0,58,"United-States",">50K"
60,"Private",180632,"12th",8,"Divorced","Farming-fishing","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
55,"Private",60193,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
45,"Private",228570,"HS-grad",9,"Married-civ-spouse","Sales","Wife","White","Female",0,0,35,"United-States","<=50K"
21,"Local-gov",391936,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Female",0,0,25,"United-States","<=50K"
84,"Self-emp-inc",172907,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,35,"United-States",">50K"
46,"Self-emp-inc",285335,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States",">50K"
53,"Private",217568,"HS-grad",9,"Widowed","Craft-repair","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
39,"Private",184128,"11th",7,"Divorced","Sales","Other-relative","White","Female",0,0,40,"United-States","<=50K"
42,"Federal-gov",236503,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
27,"Private",198197,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
71,"Private",163385,"Some-college",10,"Widowed","Sales","Not-in-family","White","Male",0,0,35,"United-States",">50K"
39,"Private",282951,"HS-grad",9,"Never-married","Craft-repair","Unmarried","White","Male",0,0,40,"United-States","<=50K"
26,"Private",279145,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States","<=50K"
34,"Private",345360,"Bachelors",13,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"England","<=50K"
24,"Private",52028,"1st-4th",2,"Married-civ-spouse","Other-service","Own-child","Asian-Pac-Islander","Female",0,0,5,"Vietnam","<=50K"
20,"Private",137974,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,30,"United-States","<=50K"
32,"Private",190228,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Male",0,0,60,"United-States","<=50K"
53,"Private",224894,"5th-6th",3,"Married-civ-spouse","Priv-house-serv","Wife","Black","Female",0,0,10,"Haiti","<=50K"
29,"State-gov",293287,"Some-college",10,"Never-married","Other-service","Unmarried","White","Female",0,0,40,"United-States","<=50K"
56,"Private",159544,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States","<=50K"
34,"Private",192002,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
23,"Private",194096,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Female",0,0,40,"United-States","<=50K"
24,"Private",440138,"HS-grad",9,"Never-married","Priv-house-serv","Not-in-family","White","Female",0,0,45,"England","<=50K"
53,"Self-emp-not-inc",162576,"7th-8th",4,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,99,"United-States","<=50K"
51,"",123429,"HS-grad",9,"Married-civ-spouse","","Husband","White","Male",0,0,40,"United-States","<=50K"
35,"Private",143589,"Bachelors",13,"Married-spouse-absent","Prof-specialty","Not-in-family","Asian-Pac-Islander","Female",0,0,40,"Philippines","<=50K"
37,"Private",254202,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States","<=50K"
38,"State-gov",49115,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,27,"United-States","<=50K"
23,"Private",32950,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
37,"Self-emp-not-inc",154641,"HS-grad",9,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,86,"United-States","<=50K"
51,"State-gov",77905,"Assoc-voc",11,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","<=50K"
34,"Local-gov",255098,"Bachelors",13,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","<=50K"
26,"Private",73689,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,55,"United-States","<=50K"
38,"Private",234901,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1977,60,"United-States",">50K"
40,"Private",223277,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,50,"United-States",">50K"
24,"Private",149396,"Some-college",10,"Never-married","Other-service","Other-relative","Black","Female",0,0,30,"Haiti","<=50K"
28,"Private",202182,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",">50K"
41,"Private",118619,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",0,0,50,"United-States","<=50K"
27,"Private",79661,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",4386,0,40,"United-States",">50K"
65,"Local-gov",24824,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
29,"State-gov",108432,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
27,"Private",208703,"HS-grad",9,"Never-married","Protective-serv","Own-child","White","Male",0,0,40,"Japan","<=50K"
27,"Local-gov",162973,"Assoc-voc",11,"Never-married","Protective-serv","Not-in-family","White","Male",0,0,56,"United-States","<=50K"
28,"Federal-gov",341709,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
66,"Self-emp-not-inc",51415,"Assoc-voc",11,"Married-civ-spouse","Farming-fishing","Husband","White","Male",4931,0,98,"United-States","<=50K"
50,"State-gov",198103,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
48,"Private",158685,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Female",0,0,16,"United-States","<=50K"
39,"Private",99146,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"",">50K"
45,"Federal-gov",170915,"HS-grad",9,"Divorced","Tech-support","Not-in-family","White","Female",4865,0,40,"United-States","<=50K"
52,"Self-emp-not-inc",182796,"Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,60,"United-States","<=50K"
26,"Private",75654,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,55,"United-States","<=50K"
18,"Private",188476,"11th",7,"Never-married","Exec-managerial","Own-child","White","Male",0,0,20,"United-States","<=50K"
27,"",157624,"HS-grad",9,"Separated","","Other-relative","White","Female",0,0,40,"United-States","<=50K"
22,"Local-gov",273989,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
50,"Private",378581,"12th",8,"Never-married","Protective-serv","Other-relative","Black","Male",0,0,40,"United-States","<=50K"
23,"State-gov",389792,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Male",0,0,30,"United-States","<=50K"
43,"Private",225193,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K"
40,"Self-emp-not-inc",277488,"HS-grad",9,"Separated","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
53,"Private",85423,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States",">50K"
24,"Private",141040,"Some-college",10,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,40,"United-States","<=50K"
28,"Private",375655,"Bachelors",13,"Never-married","Sales","Unmarried","White","Male",0,0,50,"United-States","<=50K"
47,"Private",50092,"Bachelors",13,"Divorced","Exec-managerial","Unmarried","Other","Male",0,1138,40,"United-States","<=50K"
37,"Private",138105,"HS-grad",9,"Separated","Craft-repair","Unmarried","White","Female",0,0,40,"United-States","<=50K"
63,"Local-gov",80655,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
31,"Private",91964,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
36,"Private",248445,"HS-grad",9,"Separated","Transport-moving","Other-relative","White","Male",0,0,60,"Mexico","<=50K"
66,"Self-emp-not-inc",195161,"Prof-school",15,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,20,"","<=50K"
29,"Private",198210,"HS-grad",9,"Never-married","Tech-support","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
52,"Private",208302,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,36,"United-States","<=50K"
35,"Private",35945,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
30,"",151989,"Assoc-voc",11,"Divorced","","Unmarried","White","Female",0,0,40,"United-States","<=50K"
62,"Self-emp-not-inc",234372,"Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K"
39,"Private",120130,"Some-college",10,"Separated","Machine-op-inspct","Own-child","White","Male",0,0,40,"United-States","<=50K"
31,"Private",182237,"Assoc-acdm",12,"Married-civ-spouse","Sales","Husband","White","Male",4386,0,45,"United-States",">50K"
44,"Private",260761,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K"
48,"Private",25468,"Masters",14,"Divorced","Exec-managerial","Not-in-family","White","Male",99999,0,50,"United-States",">50K"
27,"Local-gov",198708,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,37,"United-States","<=50K"
33,"Private",391114,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","<=50K"
36,"Self-emp-not-inc",340001,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
23,"Private",38238,"Bachelors",13,"Never-married","Other-service","Own-child","White","Male",0,0,40,"United-States","<=50K"
30,"Private",230224,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,55,"United-States",">50K"
55,"Private",277034,"Some-college",10,"Divorced","Protective-serv","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
38,"Private",245372,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7688,0,45,"United-States",">50K"
66,"Private",180211,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","Asian-Pac-Islander","Male",0,0,30,"Philippines","<=50K"
42,"Private",154374,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K"
49,"Local-gov",174981,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",0,0,47,"United-States",">50K"
40,"Private",141537,"10th",6,"Divorced","Machine-op-inspct","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
24,"Private",43535,"Bachelors",13,"Never-married","Other-service","Not-in-family","White","Female",0,0,32,"United-States","<=50K"
33,"",33404,"HS-grad",9,"Divorced","","Unmarried","White","Male",0,0,48,"United-States","<=50K"
56,"Private",135458,"HS-grad",9,"Divorced","Tech-support","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
25,"Private",263773,"Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States",">50K"
71,"Self-emp-not-inc",401203,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,34,"United-States",">50K"
45,"Private",187730,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Male",0,0,40,"United-States","<=50K"
52,"Federal-gov",157454,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
52,"State-gov",254285,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1887,70,"Germany",">50K"
43,"Private",208045,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States",">50K"
33,"Private",268147,"9th",5,"Never-married","Sales","Unmarried","White","Female",0,0,40,"United-States","<=50K"
39,"Private",190719,"Some-college",10,"Divorced","Sales","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
39,"Private",158956,"Some-college",10,"Never-married","Other-service","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
24,"Private",181820,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Male",0,0,40,"United-States","<=50K"
53,"Local-gov",137250,"Masters",14,"Widowed","Prof-specialty","Unmarried","Black","Female",0,1669,35,"United-States","<=50K"
59,"Private",198435,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States","<=50K"
36,"Private",239755,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K"
17,"Local-gov",161955,"11th",7,"Never-married","Adm-clerical","Own-child","Amer-Indian-Eskimo","Female",0,0,30,"United-States","<=50K"
27,"Private",127796,"5th-6th",3,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,35,"Mexico","<=50K"
57,"Self-emp-inc",208018,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K"
17,"Private",75885,"11th",7,"Never-married","Other-service","Own-child","White","Female",0,0,10,"United-States","<=50K"
49,"Self-emp-not-inc",275845,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States","<=50K"
48,"Self-emp-not-inc",296066,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,"United-States",">50K"
53,"Private",29658,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K"
32,"Private",47932,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K"
41,"",29115,"Some-college",10,"Widowed","","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
47,"Local-gov",162187,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,1887,40,"United-States",">50K"
31,"Federal-gov",59732,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","Amer-Indian-Eskimo","Male",0,0,40,"United-States","<=50K"
