"cap-shape","cap-surface","cap-color","bruises%3F","odor","gill-attachment","gill-spacing","gill-size","gill-color","stalk-shape","stalk-root","stalk-surface-above-ring","stalk-surface-below-ring","stalk-color-above-ring","stalk-color-below-ring","veil-type","veil-color","ring-number","ring-type","spore-print-color","population","habitat","target"
"x","s","w","t","l","f","c","b","g","e","c","s","s","w","w","p","w","o","p","n","s","","e"
"f","s","y","t","l","f","w","n","p","t","b","s","s","w","w","p","w","o","p","u","v","d","e"
"s","f","g","f","n","f","c","n","","e","e","s","s","w","w","p","w","o","p","k","v","u","e"
"","f","y","t","a","f","w","n","w","t","b","s","s","w","w","p","w","o","p","n","v","d","e"
"x","y","n","t","l","f","c","b","p","e","r","s","","w","w","p","w","o","p","k","y","g","e"
"x","y","y","t","l","f","c","b","w","e","r","s","y","w","w","p","w","o","p","n","s","g","e"
"x","y","y","t","","f","c","b","p","e","r","s","y","w","w","","w","o","p","n","y","p","e"
"x","s","n","t","p","f","c","n","k","e","e","s","s","w","w","p","w","o","p","n","v","g","p"
"x","s","y","t","l","f","c","b","n","","c","s","s","w","w","p","w","o","p","n","s","m","e"
"x","y","w","t","p","f","c","n","p","e","e","s","s","w","w","p","w","o","p","n","s","","p"
"x","y","y","t","a","f","c","b","w","e","c","s","s","w","w","p","w","o","p","k","s","g","e"
"x","y","w","t","a","f","c","b","w","e","c","s","s","w","w","p","w","o","p","k","s","","e"
"f","s","y","t","a","f","w","n","w","t","b","s","s","w","w","p","w","o","p","u","v","d","e"
"x","y","n","t","p","f","c","n","w","e","e","s","s","w","w","p","","o","p","","v","g","p"
"b","s","w","t","a","f","c","b","n","e","c","","s","w","w","p","w","o","p","n","s","g","e"
"s","f","g","f","n","f","","n","n","e","e","s","s","w","w","p","w","o","p","k","y","u","e"
"x","s","y","t","a","f","c","b","","e","c","s","s","w","w","p","w","o","p","k","","g","e"
"x","f","g","f","n","f","w","b","k","t","e","s","f","w","w","p","w","o","e","n","s","g","e"
"x","y","y","","a","f","c","b","n","e","c","s","s","w","w","","w","o","p","n","s","m","e"
"b","","w","t","l","f","","b","g","e","c","s","s","w","w","p","w","o","p","n","s","g","e"
"","s","y","t","l","f","c","b","k","e","c","s","s","w","w","p","w","o","p","","n","m","e"
"x","s","w","t","l","f","w","n","w","t","b","s","s","w","w","p","w","o","p","u","v","d","e"
"b","s","","t","l","f","c","b","k","e","c","s","s","w","w","p","w","o","p","n","s","g","e"
"f","y","","t","a","f","c","b","p","e","r","s","y","w","w","p","w","o","p","k","s","g","e"
"s","f","g","f","n","f","c","n","g","e","e","s","s","w","w","p","w","o","","","y","u","e"
"x","f","w","f","n","f","w","b","p","t","e","f","s","w","w","p","w","o","e","n","a","g","e"
"s","f","n","f","n","f","c","n","","e","e","s","s","w","w","p","w","o","p","k","v","u","e"
"f","y","n","t","l","f","c","b","p","e","r","s","y","w","w","p","w","o","p","k","s","p","e"
"f","s","y","t","l","f","w","n","n","t","b","s","s","w","w","p","w","o","p","u","v","d","e"
"b","s","y","t","a","f","c","b","n","e","c","s","s","w","w","p","w","o","p","n","s","g","e"
"b","s","y","t","a","f","c","b","k","e","c","s","s","w","w","p","w","o","p","k","n","m","e"
"x","s","n","t","p","f","c","","p","e","e","s","s","w","w","p","w","o","p","k","v","g","p"
"f","y","n","t","","f","c","b","w","e","r","s","y","w","w","p","w","o","p","n","y","p","e"
"x","s","","t","a","f","c","b","w","e","c","s","s","w","w","p","w","o","p","n","s","g","e"
"f","y","y","t","a","f","c","b","p","e","r","s","y","w","w","p","w","o","p","n","s","g","e"
"x","y","w","t","a","f","c","b","","e","c","s","s","w","w","p","w","o","p","n","n","g","e"
"x","y","y","t","a","f","c","b","w","e","c","s","s","w","w","p","w","o","p","n","s","m","e"
"x","y","y","t","l","f","c","b","k","e","","s","s","w","w","p","w","o","p","k","s","g","e"
"f","f","n","f","n","f","c","n","n","e","e","s","s","w","","p","w","","p","n","v","u","e"
"f","y","y","t","l","f","c","b","p","e","r","s","y","w","w","p","w","o","p","n","y","p","e"
"x","f","g","f","n","f","c","n","p","e","","s","s","w","w","p","w","o","p","n","y","u","e"
"x","s","y","t","l","f","c","b","k","e","c","s","s","w","w","p","w","o","p","n","n","g","e"
"f","y","n","t","a","f","c","b","p","e","r","","y","w","w","p","w","o","p","k","y","p","e"
"x","s","y","t","l","f","c","b","w","e","c","","s","","w","p","w","o","","n","n","g","e"
"x","y","y","t","a","f","c","","k","e","c","s","s","w","w","p","w","o","p","n","s","m","e"
"x","f","","t","n","f","c","b","","t","b","s","s","g","w","p","w","o","p","k","v","","e"
"x","s","w","t","a","f","c","b","n","e","c","s","s","w","w","p","w","o","","n","s","m","e"
"x","y","y","t","l","f","","b","p","e","","s","y","w","w","p","w","o","p","n","s","p","e"
"x","y","w","t","a","f","c","b","k","e","c","s","s","","w","p","w","o","p","n","n","","e"
"x","s","w","t","l","f","c","b","k","e","c","s","s","w","w","p","w","o","p","k","n","g","e"
"f","y","y","t","l","f","c","b","","e","r","","y","w","w","p","w","o","p","n","y","g","e"
"b","s","y","t","l","f","c","","n","e","c","s","s","w","w","p","w","o","p","n","n","g","e"
"f","f","w","t","","f","w","n","w","t","b","s","s","w","","p","w","o","p","n","v","d","e"
"f","s","g","f","n","f","w","b","n","t","e","s","f","w","w","p","","o","e","n","s","g","e"
"x","y","w","t","a","f","c","b","w","e","c","s","s","w","w","p","w","o","p","k","n","g","e"
"x","y","w","t","l","f","c","b","n","e","c","s","s","w","w","p","w","o","p","k","n","g","e"
"","y","y","","l","f","c","b","","e","r","s","y","w","w","p","w","o","p","k","s","g","e"
"x","s","w","t","a","f","w","n","p","t","b","s","s","w","w","p","w","o","p","u","v","d","e"
"x","s","y","t","a","f","c","b","n","e","c","s","s","w","w","p","w","o","p","n","s","","e"
"f","y","y","t","a","f","c","b","n","e","r","s","y","w","w","p","w","o","p","n","y","g","e"
"x","y","y","t","a","f","c","b","w","e","r","s","y","w","w","p","w","o","p","k","y","p","e"
"x","s","y","t","l","f","c","b","g","e","c","s","s","w","w","p","w","o","p","n","n","g","e"
"x","f","n","t","n","f","c","b","u","t","b","s","","g","p","p","w","o","p","n","y","d","e"
"f","y","y","t","l","f","c","b","p","e","r","","y","w","w","p","w","o","p","k","y","g","e"
"x","s","w","t","a","","","b","n","e","c","s","s","w","w","p","w","o","p","k","n","g","e"
"b","s","y","t","a","f","c","b","g","e","c","","s","w","w","p","w","o","p","n","s","m","e"
"x","s","","t","l","","c","b","k","e","c","s","s","w","w","p","w","o","p","n","s","m","e"
"x","y","n","t","l","f","c","b","p","e","r","s","y","w","w","p","w","o","p","n","s","g","e"
"b","y","","t","a","f","c","b","k","e","c","s","s","w","w","p","w","","p","k","n","g","e"
"x","s","w","t","l","f","c","b","k","e","c","s","s","","w","p","w","o","p","k","n","m","e"
"x","y","w","t","l","f","c","b","k","e","c","s","","w","w","p","w","o","p","k","","m","e"
"x","s","y","","l","f","c","b","n","e","c","","s","w","","p","w","o","p","k","s","g","e"
"f","y","y","t","l","f","c","b","n","e","r","s","y","w","w","p","w","o","p","k","","p","e"
"","f","w","f","n","f","w","b","n","","e","f","f","w","w","p","w","o","e","n","a","g","e"
"x","","n","f","n","f","w","b","p","t","e","f","f","w","w","p","w","o","e","k","s","g","e"
"x","s","w","f","n","f","w","b","h","t","e","f","","w","w","p","w","o","e","n","s","g","e"
"","s","y","t","l","f","c","b","w","e","c","s","s","w","w","p","w","o","p","n","n","m","e"
"f","f","w","f","n","f","w","b","p","t","e","f","s","","w","p","w","o","e","k","s","g","e"
"f","s","n","t","p","f","c","n","n","e","e","s","s","w","w","p","w","o","p","k","s","g","p"
"x","f","g","f","n","f","w","b","p","t","e","f","f","w","w","p","","o","e","n","s","g","e"
"f","y","n","t","p","f","c","n","p","","e","s","s","w","w","p","w","o","","n","v","u","p"
"x","s","n","t","p","","c","n","w","e","e","s","s","w","w","p","w","o","p","n","v","g","p"
"b","s","w","t","l","f","c","b","k","e","c","s","s","w","w","p","w","o","p","k","n","g","e"
"x","f","g","f","n","f","w","b","p","t","e","f","f","w","w","p","w","o","e","k","a","g","e"
"x","s","w","t","l","f","c","b","g","e","c","s","s","w","w","p","w","o","p","k","","g","e"
"f","f","g","f","n","f","w","b","n","t","e","s","","","w","p","w","o","e","k","a","g","e"
"x","s","g","f","n","f","w","b","k","t","e","s","s","w","w","p","w","","e","","s","g","e"
"x","s","w","t","a","f","c","b","k","e","c","s","s","w","w","p","w","o","p","n","n","g","e"
"x","s","w","t","l","f","c","b","n","e","c","","s","w","w","p","w","o","p","n","s","m","e"
"x","y","g","t","n","f","c","b","n","t","b","s","s","g","w","p","w","o","p","n","","d","e"
"f","f","n","f","n","","w","b","k","t","e","f","f","w","w","p","w","o","","n","a","g","e"
"x","s","w","f","n","f","w","b","h","t","e","s","f","w","w","p","w","o","e","k","s","g","e"
"f","","n","","n","f","w","b","p","t","e","f","s","w","w","p","w","o","e","k","a","g","e"
"x","s","n","f","n","f","w","b","p","t","e","f","f","w","w","p","w","o","e","n","","","e"
"x","y","y","t","l","f","c","b","n","e","c","s","s","w","w","p","w","o","p","k","n","g","e"
"x","s","y","t","l","f","w","n","w","t","b","s","s","w","w","p","w","o","p","u","v","d","e"
"f","f","w","f","n","f","w","b","k","t","e","f","s","w","w","p","w","o","e","n","s","g","e"
"x","s","n","f","n","f","w","b","h","t","","f","s","w","","p","w","o","e","n","a","g","e"
"x","s","g","f","n","f","w","b","k","t","e","f","s","w","w","p","w","o","e","k","a","g","e"
"x","y","n","t","p","f","c","n","w","e","e","s","s","w","w","p","w","o","p","k","s","u","p"
"x","f","g","f","n","f","c","n","k","e","e","","","w","w","p","w","o","p","n","y","","e"
"b","s","w","t","a","f","c","b","n","","","s","s","w","w","p","w","o","","n","n","m","e"
"x","s","g","f","n","f","w","b","h","t","e","s","s","w","w","p","w","o","e","k","a","g","e"
"f","f","g","f","n","f","w","b","n","t","e","s","f","w","w","p","w","o","e","n","s","g","e"
"f","s","n","t","p","f","c","n","n","e","e","s","s","w","w","p","w","o","p","n","v","g","p"
"x","s","y","t","l","f","c","","k","e","c","s","s","w","w","p","w","","p","","s","g","e"
"x","f","n","f","n","f","c","n","","e","e","s","s","w","w","p","w","o","p","k","y","u","e"
"f","s","w","f","n","f","w","b","p","t","e","s","f","w","","p","w","o","e","k","s","g","e"
"x","y","","t","a","","c","b","w","e","c","","s","w","w","p","w","o","p","k","n","m","e"
"x","f","n","f","n","","w","b","p","t","e","s","s","w","w","p","w","o","e","k","s","g","e"
"f","s","g","f","n","f","w","b","n","t","e","f","s","w","w","p","w","o","e","k","a","g","e"
"x","y","e","t","n","f","c","b","u","t","b","s","s","g","p","p","w","o","p","n","y","d","e"
"b","y","y","t","","f","c","b","n","e","c","s","","w","w","p","w","o","p","n","n","g","e"
"","f","w","f","n","f","w","b","n","t","e","f","f","w","w","p","w","o","e","k","s","g","e"
"x","s","w","t","p","f","c","n","w","e","","s","s","w","w","p","w","o","p","n","s","","p"
"x","f","g","f","n","f","w","b","p","t","e","s","s","w","w","p","w","o","e","n","s","g","e"
"f","f","g","t","n","f","","b","n","t","b","","s","w","g","p","w","o","p","n","","d","e"
"f","f","n","f","n","f","w","b","h","t","e","","f","w","w","p","w","o","e","n","a","g","e"
"f","f","w","f","","f","w","","n","t","e","f","f","w","w","p","w","o","","k","s","g","e"
"b","y","w","t","l","f","c","b","w","e","c","s","s","w","w","p","w","o","p","k","s","g","e"
"f","f","n","","n","f","w","b","n","t","e","f","s","w","w","","w","o","e","k","a","g","e"
"f","","n","t","p","f","","n","","e","e","s","s","w","w","p","w","o","p","n","v","u","p"
"","y","w","t","p","f","c","n","w","e","e","s","s","w","w","p","","o","p","n","s","u","p"
"b","s","y","t","l","f","c","","n","e","c","s","s","w","w","p","w","o","p","","s","g","e"
"f","s","","f","n","f","w","b","h","t","e","s","f","w","w","p","w","o","e","n","a","g","e"
"x","f","g","f","n","f","","b","n","t","e","s","f","w","w","p","w","o","e","n","a","g","e"
"f","f","n","f","","f","w","b","h","t","e","f","s","w","w","p","w","o","e","n","s","g","e"
"","s","w","t","l","f","c","b","k","e","c","s","s","w","w","p","w","o","","k","s","m","e"
"x","s","w","t","p","f","c","n","w","e","e","s","s","w","w","p","","o","p","k","v","","p"
"x","y","n","t","n","f","c","b","n","t","b","s","s","p","p","p","w","o","p","k","v","d","e"
"f","f","w","t","l","f","w","n","n","t","b","s","s","w","w","","","o","p","u","v","d","e"
"x","y","y","t","l","f","c","b","k","e","c","s","s","w","w","","w","o","p","n","n","m","e"
"x","f","n","f","n","f","w","b","n","t","e","f","f","","w","p","w","o","e","k","a","g","e"
"f","f","w","f","n","f","w","b","h","t","e","f","s","w","w","p","w","o","e","k","a","g","e"
"x","f","n","t","n","f","c","b","n","","b","s","s","g","p","p","w","o","p","k","v","d","e"
"x","f","n","t","n","f","c","b","n","t","b","s","s","p","g","p","w","o","p","n","y","d","e"
"f","s","g","f","n","f","w","b","k","t","e","","f","w","w","p","w","o","e","k","s","g","e"
"f","","g","f","n","f","w","b","n","t","e","s","s","w","w","p","w","o","e","k","s","g","e"
"f","s","n","t","p","f","c","n","w","e","","s","s","w","w","p","w","o","p","k","s","g","p"
"x","","n","t","n","f","c","b","n","t","b","s","s","w","p","p","w","o","p","k","y","d","e"
"x","s","n","f","n","f","w","b","k","t","e","f","f","w","w","p","w","o","e","k","s","g","e"
"x","f","","f","n","f","w","b","k","t","","s","f","","w","p","w","o","e","k","s","","e"
"f","f","n","f","n","f","w","b","n","t","e","f","","w","w","p","w","o","e","n","s","g","e"
"x","f","n","t","n","f","c","b","n","t","b","s","s","p","w","p","w","o","p","k","v","d","e"
"f","f","n","t","n","f","c","b","n","t","b","s","s","p","w","p","w","o","p","k","v","d","e"
"x","f","","f","n","f","w","b","n","t","e","s","","w","w","p","w","o","e","k","s","g","e"
"f","f","n","t","n","f","c","b","u","t","b","s","s","p","w","p","w","o","p","k","y","d","e"
"x","s","g","f","n","f","w","b","p","t","e","f","f","w","","p","w","o","e","k","s","","e"
"b","y","w","t","l","f","c","b","n","e","c","s","s","w","w","p","w","o","p","k","n","g","e"
"x","f","n","t","n","f","c","b","n","t","b","s","s","p","p","p","w","o","p","k","y","d","e"
"","y","y","","l","f","c","b","k","e","c","s","s","w","w","p","w","o","p","n","s","g","e"
"f","f","g","f","n","f","w","b","p","t","e","f","f","w","w","p","w","o","e","k","a","g","e"
"f","f","n","t","n","f","c","b","u","t","b","s","s","p","p","p","w","o","p","n","","d","e"
"x","s","y","t","l","f","c","b","g","e","c","s","s","w","w","p","w","o","p","k","s","m","e"
"f","f","g","f","n","","w","b","","t","e","s","s","w","w","p","w","o","e","k","s","g","e"
"x","f","n","f","n","f","w","b","k","t","e","s","s","w","w","p","w","o","e","n","s","g","e"
"x","s","w","t","p","f","c","n","n","e","e","s","s","w","w","p","w","o","p","k","s","u","p"
"x","f","w","f","n","f","w","b","n","t","","f","f","w","w","p","w","o","e","n","s","g","e"
"f","f","w","f","n","f","w","b","n","t","e","f","s","w","w","p","w","o","e","k","a","g","e"
"x","s","w","f","n","f","w","b","n","t","e","","f","w","w","p","w","o","e","n","a","g","e"
"x","s","g","f","n","f","w","b","k","t","e","s","f","w","w","","w","o","e","k","a","g","e"
"x","y","y","t","l","f","c","b","n","e","c","","s","w","w","p","w","o","p","n","n","g","e"
"x","s","y","t","l","f","c","b","n","e","c","s","","w","w","p","w","o","p","k","n","m","e"
"x","s","g","f","n","f","w","b","p","t","e","s","f","w","w","p","w","o","e","k","a","g","e"
"x","s","n","f","n","f","w","b","p","","e","f","s","w","w","","w","o","e","n","s","g","e"
"f","f","n","f","n","f","c","n","n","e","","s","s","w","w","p","w","o","p","k","","u","e"
"f","s","w","f","n","f","w","b","k","","e","s","f","w","w","p","","o","e","k","s","g","e"
"f","s","w","f","n","f","w","b","n","t","","f","f","w","w","","","o","e","k","a","g","e"
"x","y","y","","l","f","c","b","n","e","c","s","s","w","w","p","w","o","p","n","s","m","e"
"f","","w","t","a","f","w","n","w","t","b","s","s","w","w","p","w","o","p","u","","d","e"
"","s","w","t","l","f","c","b","w","e","c","s","s","w","w","p","w","o","p","n","n","m","e"
"f","y","w","t","p","f","c","n","p","e","e","s","s","w","w","p","w","o","p","k","v","u","p"
"x","f","g","t","n","f","c","","n","t","b","s","s","p","p","p","w","o","p","k","y","d","e"
"f","y","n","t","l","f","c","b","p","e","r","s","y","w","w","p","w","o","p","n","y","g","e"
"f","s","n","f","n","f","w","b","k","t","e","s","s","w","w","p","w","o","e","n","s","g","e"
"x","s","w","t","p","f","c","n","w","e","e","s","s","w","","p","w","o","p","k","v","g","p"
"x","y","n","t","l","f","c","b","p","e","r","s","y","w","w","p","w","o","p","n","y","g","e"
"x","s","g","f","","f","w","b","p","t","e","s","f","w","w","p","w","o","e","n","a","g","e"
"x","s","w","","n","f","w","b","k","t","e","f","s","w","w","p","w","o","e","n","a","g","e"
"f","f","w","f","n","f","w","b","p","t","e","f","s","w","w","p","w","o","e","n","s","g","e"
"x","f","n","f","n","f","w","b","k","t","e","s","s","w","w","p","w","o","e","n","a","g","e"
"x","s","w","t","l","f","c","b","k","e","c","s","s","w","w","p","w","o","p","n","s","g","e"
"x","y","w","t","a","f","c","b","g","e","c","s","s","w","w","p","w","o","","n","s","m","e"
"x","s","w","f","n","f","w","b","k","t","e","s","s","w","w","p","w","o","e","k","s","g","e"
"","y","y","t","a","f","c","b","p","e","r","s","y","w","w","p","w","o","p","n","s","p","e"
"f","s","n","f","","f","w","b","n","t","e","s","f","w","w","p","w","o","e","k","s","g","e"
"f","f","g","f","n","f","","b","h","t","e","f","f","w","w","p","w","o","e","k","s","g","e"
"f","f","","t","a","f","w","n","p","t","b","s","s","w","w","p","w","o","p","u","","","e"
"f","y","n","","l","f","c","b","n","e","r","s","y","w","w","p","w","o","p","n","s","g","e"
"x","f","n","t","n","f","c","b","p","t","b","s","s","p","w","p","w","o","p","n","","d","e"
"f","s","","t","p","f","c","n","w","e","e","s","s","w","w","p","w","o","p","","s","g","p"
"x","f","n","t","","f","c","b","n","t","b","s","s","w","p","p","w","o","p","","v","d","e"
"f","f","n","f","n","","w","b","n","","e","f","f","w","w","p","w","o","e","n","a","g","e"
"b","s","y","t","a","f","c","b","w","e","c","s","","w","w","p","w","o","p","k","n","m","e"
"b","y","w","t","a","","c","b","k","e","c","s","s","w","w","p","w","o","p","k","n","g","e"
"x","y","w","t","a","f","c","b","w","e","c","s","s","w","w","p","w","o","p","n","s","m","e"
"f","y","w","t","p","f","","n","n","e","e","s","s","w","w","p","w","o","p","k","v","u","p"
"f","y","w","t","p","f","c","n","p","e","e","s","s","w","w","p","w","o","p","n","s","g","p"
"x","f","n","","n","f","c","n","n","e","e","s","s","w","w","p","w","o","p","n","v","u","e"
"f","s","y","t","l","f","w","","w","t","b","s","s","w","w","p","w","o","p","u","v","d","e"
