"cap-shape","cap-surface","cap-color","bruises%3F","odor","gill-attachment","gill-spacing","gill-size","gill-color","stalk-shape","stalk-root","stalk-surface-above-ring","stalk-surface-below-ring","stalk-color-above-ring","stalk-color-below-ring","veil-type","veil-color","ring-number","ring-type","spore-print-color","population","habitat","target"
"f","f","n","f","4A9DzGhTEN","f","w","b","k","t","e","s","f","w","PB5qBWKeCJ","p","w","o","e","n","a","g","e"
"f","s","w","f","n","f","w","b","h","t","e","f","s","w","w","p","w","irejwvwj8g","e","k","s","g","e"
"x","f","g","f","n","f","w","b","k","t","3qsR7o1ZnA","PiUqNech78","s","w","w","p","w","o","e","n","s","g","e"
"f","f","n","f","n","f","w","b","DcwbNCQTtZ","t","e","s","s","w","w","p","w","o","e","n","a","g","e"
"f","f","n","f","oswf4msfdp","f","w","b","p","t","e","f","f","w","w","p","w","o","e","k","a","g","e"
"x","f","n","t","n","f","gSHZmmrsS9","b","w","t","b","s","s","w","p","p","w","o","p","n","v","d","e"
"f","s","g","f","n","f","xYr9OzaYr3","b","h","t","e","s","f","w","w","p","w","o","e","k","a","g","e"
"f","s","WBwPFv0UOk","f","n","f","w","b","n","ZwupilbfBM","e","f","f","w","w","p","w","o","e","n","s","g","e"
"x","y","e","t","n","9jxFXpubKi","c","b","p","t","xMShHtJDgz","s","s","g","w","p","w","o","p","k","v","ppS1VIO5VL","e"
"x","y","g","t","n","wScjUoWwAk","c","b","u","t","b","s","s","g","g","p","w","o","p","k","v","d","e"
"x","XEm8b7Cr1c","e","t","n","f","c","b","n","t","b","s","s","g","p","p","oVLQhkn8uY","o","6oAPsPkk84","k","v","d","e"
"x","f","g","f","n","f","w","b","h","t","e","s","s","w","w","p","w","o","e","k","s","g","e"
"f","f","g","f","n","f","w","b","p","t","e","f","s","w","w","p","w","V1I4B020wp","e","n","a","g","e"
"f","y","y","t","l","f","c","b","p","e","r","s","y","w","w","p","w","o","p","n","y","g","e"
"f","y","w","t","p","f","c","n","w","e","e","s","s","w","w","p","w","o","p","k","v","u","p"
"f","s","n","f","n","f","w","b","h","t","e","f","f","w","w","p","w","o","e","k","a","g","e"
"f","f","n","f","n","cogJZ5eEBO","w","b","k","t","e","s","f","LtioH4dY5u","w","hCFFpUfPC5","w","o","e","k","s","g","e"
"f","f","n","t","n","f","c","b","p","t","b","s","s","g","w","p","w","o","p","k","v","d","e"
"x","f","e","t","n","f","c","b","u","t","b","s","s","g","w","p","w","o","p","k","y","d","e"
"f","f","g","f","n","f","w","b","p","t","e","s","s","w","w","p","w","o","e","n","a","g","e"
"x","f","n","f","n","f","w","b","n","t","e","f","s","w","w","p","CfF3VDaQkg","o","e","k","s","g","e"
"x","f","g","f","n","f","w","b","h","t","e","f","f","k0IER0fhFq","SiMDBd5adB","5HbheSptcy","w","o","3A4ShxDakC","n","XDi4ifZ4GV","g","e"
"x","y","e","t","n","f","c","b","327hauIRkP","t","b","s","c42Na1nyfD","g","w","p","w","o","p","n","v","d","e"
"f","f","n","t","n","f","c","b","w","t","b","s","s","g","w","p","w","o","p","k","v","d","e"
"x","f","n","f","n","f","w","b","p","t","M5ljAAjd3s","s","f","w","w","p","w","o","e","BaGUjFS8N8","s","g","e"
"x","f","n","f","n","f","w","b","p","t","e","s","f","w","w","p","w","o","e","k","a","g","e"
"f","s","w","f","n","f","w","b","h","t","e","s","AENxhlNoNL","vUkHX3sGyQ","w","p","w","o","e","k","s","g","e"
"f","s","g","f","xg8GyxA45I","f","w","b","p","t","e","s","s","w","w","p","w","o","e","k","s","g","e"
"f","y","w","t","p","f","c","n","w","e","e","s","s","w","w","p","w","o","p","k","s","u","p"
"b","s","w","t","a","f","c","b","k","e","c","s","s","w","w","p","w","o","p","n","s","g","e"
"x","f","n","t","n","f","c","b","w","t","b","s","s","g","w","p","w","o","p","n","v","d","e"
"f","f","g","f","q5b1iriKAZ","f","w","b","k","t","e","f","f","w","w","p","w","o","e","k","a","g","e"
"x","f","n","9qPAwClF67","n","f","w","b","k","t","e","f","s","w","w","p","w","o","e","n","s","g","e"
"x","s","n","EKViU6VbRX","n","f","w","b","k","t","e","s","f","w","w","p","w","o","e","n","s","g","e"
"f","s","w","t","l","f","w","n","n","t","b","s","s","w","w","p","w","o","p","u","v","d","e"
"x","f","w","npsSDiFeT9","n","f","w","b","h","t","e","s","s","w","w","p","w","o","e","n","a","g","e"
"x","s","w","f","n","6X2UvGV4Dp","w","b","h","t","e","f","s","w","w","gwQAOD2Fhz","w","o","e","k","a","g","e"
"x","s","g","f","n","f","w","b","k","t","e","f","s","w","w","p","w","o","e","k","bwHpgvMCHa","g","e"
"x","y","e","t","n","f","c","b","igChNieu7Y","t","b","s","s","w","p","p","w","o","p","k","v","d","e"
"f","f","n","VfLuU4sZEJ","n","f","c","b","n","t","kvTPbCXFXb","s","s","g","p","p","2YMzeui8Gp","o","p","k","v","d","e"
"x","f","n","Ed7AlQ5CEk","n","f","c","b","n","f9gEipTzWk","b","s","s","w","w","p","w","KjTJkEuCLb","p","k","v","d","e"
"f","f","w","f","n","f","w","RcWb8l3SRN","k","t","e","JPreXhaxge","s","w","w","p","w","o","e","k","s","g","e"
"f","s","n","f","n","AmBZ2AWWsA","w","b","n","t","e","f","s","w","w","p","w","o","e","n","s","g","e"
"f","s","w","t","p","f","c","n","k","e","e","s","s","w","w","p","w","o","p","n","v","u","p"
"f","f","n","f","n","f","w","b","p","t","e","f","f","w","w","p","w","o","e","n","s","g","e"
"x","lUtFGQtrMR","g","t","n","f","c","b","w","t","b","s","s","l2ePonOMmE","g","p","w","o","p","n","y","d","e"
"x","y","g","t","n","f","c","b","n","t","b","s","s","g","g","p","w","o","p","n","v","d","e"
"x","f","g","f","n","f","w","b","p","t","ojp091Ck6J","s","s","w","w","p","w","o","e","N8Mbap4hBN","a","g","e"
"x","f","g","t","n","f","c","b","w","DhgDYvifdw","b","s","s","p","p","p","w","o","p","jDPclIyHr6","v","d","e"
"x","y","e","t","n","f","c","b","BladWUQBSM","t","b","s","s","p","p","p","w","o","p","n","zAXq6WPPED","d","e"
"x","f","g","t","n","f","c","b","p","t","b","Vhpj8mO0BP","s","g","p","p","w","0RxkHmVYD1","p","k","y","d","e"
"WWRQwgrfWN","f","g","t","n","f","c","b","u","t","b","s","s","p","w","p","w","o","p","n","v","d","e"
"x","f","n","t","n","f","c","b","p","t","HuIT7BOlu4","s","s","p","g","p","w","o","p","k","v","d","e"
"x","s","w","t","p","f","c","n","p","e","e","s","s","w","w","p","akLP5s1dCd","o","p","k","v","g","p"
"x","f","n","f","n","f","w","b","k","t","e","s","s","w","w","p","w","o","e","k","s","g","e"
"x","y","n","t","n","f","c","b","w","OBH2q3BzwK","b","s","s","p","p","p","w","o","p","n","v","d","e"
"x","f","g","t","n","f","c","b","p","t","b","s","s","w","g","p","w","o","p","n","y","d","e"
"MRpV61K3XL","y","n","t","p","f","c","n","w","e","e","s","s","w","w","p","VqEDNkok11","o","p","n","s","0SOXitOfR5","p"
"x","f","g","t","n","f","c","b","u","t","b","s","s","w","Dukd1WC65Y","p","w","o","p","k","y","OS1V6DQhvE","e"
"x","f","g","f","n","f","w","b","h","t","e","s","f","w","w","p","w","o","e","k","s","g","e"
"x","f","e","t","n","f","c","b","u","t","b","s","s","g","g","p","w","o","p","k","v","d","e"
"f","f","n","f","n","f","w","b","k","t","e","f","s","w","w","p","w","o","e","n","s","g","e"
"f","s","w","f","n","qBo5Jnhkbw","w","b","h","t","e","f","f","w","w","p","w","o","e","n","a","g","e"
"f","s","n","f","8Tt2WZZZV2","f","w","b","p","t","e","s","EgaADmwOdF","w","w","p","w","o","e","k","s","g","e"
"x","y","e","t","n","f","c","b","w","t","b","eMUyPZTWai","s","w","g","p","w","o","p","qAv2sZU0al","v","d","e"
"f","s","n","f","n","f","w","b","k","t","e","f","f","w","w","p","w","o","e","k","s","g","e"
"f","f","n","t","n","f","m1IIcGT6yx","b","n","t","MZmY7Q1sVn","s","s","p","p","xVWE2t4yvM","w","o","7QAH5hQk5A","n","v","d","e"
"f","s","w","f","2kE2aT9IFa","f","w","b","h","t","e","s","s","w","w","p","w","o","e","k","s","g","e"
"x","f","n","f","n","f","w","b","k","t","e","f","f","w","w","p","w","o","e","k","a","g","e"
"f","rD65G4QKVu","n","f","n","f","w","b","F70XCSjUUU","t","e","s","9kPUgZjlgX","w","w","p","w","o","e","n","s","Kd9rOPVjse","e"
"x","s","n","t","p","f","c","n","w","e","e","s","s","w","47XOF4elTh","p","w","o","p","k","v","u","p"
"x","f","n","t","n","f","c","b","p","t","b","s","s","w","w","p","w","o","p","k","y","d","e"
"f","s","n","f","n","f","w","b","k","t","e","f","s","w","w","O1hw3CeNFU","w","o","e","n","s","g","e"
"f","y","w","t","p","f","27ObQpRblP","n","n","e","JKrFvnwV2T","s","s","w","w","p","w","o","p","n","s","g","p"
"x","f","n","t","n","f","c","b","n","t","b","s","s","p","g","p","w","o","p","n","v","d","e"
"x","f","g","t","n","f","c","b","u","t","b","s","s","w","p","p","w","o","p","n","y","d","e"
"f","f","n","f","n","f","f67g4pfRtz","b","p","t","e","f","f","w","w","p","w","o","e","n","a","g","e"
"x","f","e","t","n","f","c","b","p","t","b","s","s","g","g","p","w","o","p","k","v","d","e"
"f","f","w","f","n","f","w","b","p","t","e","s","s","w","w","p","w","o","e","n","s","g","e"
"x","f","w","f","n","f","w","b","h","t","e","f","f","w","w","p","w","o","e","k","s","g","e"
"x","y","w","t","l","f","c","b","k","e","c","s","s","w","w","p","w","o","p","k","n","m","e"
"x","a6VoyNO7uu","w","f","n","VBIumROQm9","w","b","p","t","e","f","s","w","w","p","w","o","e","9b3L0Nc8Xq","s","g","e"
"x","y","g","t","n","f","c","D8Vn6s6B7R","u","t","b","s","s","p","nMTK3LS5ao","KNSABRdkRs","w","o","pHFCrA4z0Y","n","v","d","e"
"x","f","g","t","n","4JhfOaUnWU","c","b","n","t","b","s","s","g","w","p","w","o","fQeS0hx8Je","k","y","d","e"
"x","s","g","f","M5rZHn0pY3","f","w","b","n","t","e","f","s","w","w","p","w","0k97Jth07a","e","n","a","g","e"
"f","y","w","t","p","f","c","n","n","e","3brB6q9KjG","ZVNNMJmw1P","s","w","w","p","w","o","p","s1DeygCEeU","s","u","p"
"x","f","e","t","n","f","c","b","w","t","b","s","0n8dD1TK1M","w","p","p","w","o","p","n","v","d","e"
"f","s","n","h0wwKnQ4wu","p","f","c","n","n","e","e","s","s","w","lgnPomIMg8","p","w","o","p","k","s","u","p"
"f","y","n","t","p","f","c","n","w","e","e","s","s","w","w","p","w","o","p","n","v","g","p"
"x","f","g","t","n","f","c","b","p","t","b","s","s","p","p","p","w","o","p","n","v","d","e"
"f","s","n","f","n","f","w","b","h","t","e","qJCUIUWeAZ","f","w","w","p","w","o","e","n","a","g","e"
"x","f","g","t","n","f","c","b","p","t","b","s","s","g","w","p","w","o","p","n","y","d","e"
"x","f","n","f","n","f","w","b","h","t","e","s","f","w","w","p","w","o","e","k","lZms1GamMf","g","e"
"x","f","n","t","n","f","c","b","MuXW27R4N3","t","b","s","s","p","g","p","w","o","p","n","y","d","e"
"f","s","n","f","n","f","w","b","vktF1wSbny","t","e","f","s","w","w","p","w","o","e","n","s","g","e"
"f","h7MX4EPYQo","n","f","M4dyqSkDl9","f","w","b","p","t","e","s","f","w","w","p","w","o","e","k","a","g","e"
"x","s","n","f","n","f","w","b","k","t","e","f","f","w","w","p","w","o","e","k","a","g","e"
"x","s","n","f","n","f","w","b","k","t","e","s","f","w","w","p","w","o","e","k","s","g","e"
"x","f","n","t","n","f","c","b","w","t","b","s","s","g","g","p","w","o","p","n","v","d","e"
"x","y","e","t","n","f","c","b","u","SD0EDxzspW","b","s","s","g","w","p","w","o","p","n","v","d","e"
"4CwODK372x","s","n","f","M6PZAKc4xp","f","w","b","k","t","e","f","f","w","w","p","w","o","e","k","a","g","e"
"pXmsZ5qJkS","f","n","t","n","f","c","b","oRehXjIKgh","t","b","s","s","g","g","p","w","o","p","k","y","d","e"
"f","y","w","t","p","f","c","n","1HcLPO35JE","e","e","s","s","w","w","p","w","o","p","n","v","u","p"
"x","y","IveY0pg6Vv","t","l","f","c","b","n","e","r","s","y","w","w","p","PoO4d2x8MI","o","p","n","s","g","e"
"f","s","n","t","p","f","c","n","p","e","e","s","s","w","w","p","w","o","p","k","s","g","p"
"f","f","w","f","n","f","w","b","0IARXZdakN","t","e","f","s","w","w","p","w","o","e","n","s","g","e"
"f","f","n","f","n","f","w","b","n","t","e","f","f","wbYQMfiHKh","w","p","w","o","e","k","a","g","e"
"f","s","n","t","p","f","c","n","w","e","e","s","s","w","w","p","w","o","p","n","vxyDrbPwbi","g","p"
"x","s","n","f","n","f","w","b","k","t","e","f","f","w","w","p","w","o","e","n","a","g","e"
"x","f","n","f","n","f","w","b","n","t","e","s","f","J7xxbYyi8H","w","p","w","o","e","k","s","g","e"
"x","f","e","Q5XCph0C6e","NfX5K3nM7E","f","c","b","u","t","b","s","s","g","yOj9j1Bcgj","p","w","o","p","k","v","d","e"
"f","f","n","f","n","f","w","b","k","t","RsMZqS4s7T","s","s","w","w","p","w","o","e","k","a","g","e"
"x","f","w","f","n","f","w","b","k","t","e","s","s","w","w","p","w","o","e","n","s","g","e"
"f","s","g","f","n","f","w","b","p","t","e","f","s","w","w","p","w","o","e","n","a","g","e"
"f","f","w","f","n","f","w","b","h","t","e","f","s","w","w","p","w","o","e","k","s","PG9zBRBMT9","e"
"f","s","y","t","a","f","w","n","n","t","b","s","s","w","w","p","w","o","p","n","v","d","e"
"f","f","w","t","a","f","w","n","n","t","b","s","s","w","w","p","w","o","p","n","v","d","e"
"f","f","n","f","n","f","w","b","p","19ILZ01tsQ","e","s","f","w","w","p","w","o","e","n","a","g","e"
"x","f","n","t","n","f","c","b","u","t","b","s","s","w","w","p","w","o","p","n","y","d","e"
"x","y","g","t","n","f","c","b","n","t","b","s","s","PB9zo95ftM","p","p","w","o","p","k","y","d","e"
"x","f","n","t","n","f","c","b","u","sanFCpgWnI","b","s","s","w","g","p","w","o","p","n","y","d","e"
"x","f","n","f","n","f","w","b","k","t","e","s","f","w","w","p","w","o","e","k","s","g","e"
"x","f","g","t","n","f","c","b","u","t","b","s","s","w","w","uSSYJ7aqyt","w","o","p","ylr89427gx","y","d","e"
"x","f","n","t","n","f","c","b","n","t","b","s","s","p","gE2SaayyoI","p","w","o","p","k","v","d","e"
"x","f","g","f","n","f","w","b","jASIRWzGOw","t","e","f","s","w","w","p","w","o","e","k","a","g","e"
"x","f","n","t","n","f","c","b","n","t","b","7diwdPwrh2","s","w","p","p","w","o","p","n","v","d","e"
"x","s","n","ghn3pylcjT","n","f","w","b","h","t","e","f","f","w","w","p","w","o","e","k","a","g","e"
"b","y","w","t","l","f","c","b","k","e","c","s","s","w","w","p","w","o","p","k","s","m","e"
"x","y","e","t","n","f","c","b","5fOg7akDMi","t","b","s","s","w","p","p","w","o","p","k","v","d","e"
"f","s","n","f","n","f","w","b","h","t","e","s","f","w","w","p","w","o","e","n","s","g","e"
"x","f","e","t","n","f","c","b","w","t","b","s","s","p","p","p","w","o","p","k","y","d","e"
"f","y","n","t","n","f","c","b","p","t","b","s","s","g","g","p","w","o","p","k","EeMJk0IbHU","d","e"
"x","y","g","t","n","f","c","b","u","t","b","s","s","p","g","p","w","o","WnYRsf4Zcu","k","v","d","e"
"x","s","g","f","JQeahiPOrn","f","w","b","p","t","e","s","s","w","w","p","w","o","e","n","a","g","e"
"x","s","n","f","n","f","w","b","k","t","Z3zU4Z4p7A","f","s","xL6rrFuQ7Y","w","p","w","o","e","k","s","g","e"
"x","f","g","f","n","f","w","b","p","t","e","f","f","w","w","p","w","o","e","n","Zechaq7B2X","g","e"
"x","s","g","f","sExWgicpr8","f","w","b","n","t","e","s","s","w","w","p","IHI6qOVpD9","o","e","k","a","g","e"
"x","y","e","t","n","f","c","b","w","t","b","s","s","w","p","p","w","o","p","k","y","d","e"
"f","f","g","t","n","f","c","b","w","t","b","s","s","p","w","p","w","o","p","n","2ZZh5mmLYt","d","e"
"f","f","n","t","n","f","c","b","n","t","b","s","s","p","w","p","w","o","p","k","y","d","e"
"x","f","HJRUGn4V53","f","n","f","w","b","k","t","e","f","f","w","w","p","w","gHzGV3OYeM","e","n","s","g","e"
"f","s","n","f","n","f","w","b","n","t","e","s","y3Fx7rNe43","w","w","p","w","o","e","n","s","g","e"
"x","f","w","f","n","f","w","sFltSiWoBX","n","t","e","s","s","w","w","p","w","2F0VaN5Fkr","e","k","s","g","e"
"x","y","y","t","I5NWmFqiP1","f","c","b","p","e","r","s","y","w","w","p","w","o","p","n","s","p","e"
"x","f","e","G7VQ3uMrpN","n","f","cv0FLBpW8d","Lz9r2lGGTO","u","t","b","s","s","w","qOra4GTUID","p","w","o","p","n","v","d","e"
"x","f","8vvFYlqfXf","f","n","f","w","b","h","t","e","f","s","w","w","p","w","o","e","k","s","g","e"
"x","y","n","t","G7l94usteT","f","c","b","p","t","b","s","s","w","OQVhrE79Y1","p","w","o","p","k","v","d","e"
"f","f","g","t","n","haKGi2cKX1","c","b","n","t","b","s","s","w","p","p","w","o","p","n","y","d","e"
"x","f","w","f","n","f","w","b","k","t","e","rmYuqEjMPV","s","w","w","p","w","o","e","n","a","g","e"
"x","y","w","t","a","f","DH7aV1ukQk","b","k","e","c","s","s","w","w","p","w","o","p","IwRasfYOy1","s","m","e"
"x","s","n","f","n","f","w","b","p","t","e","s","s","w","w","p","w","o","e","n","s","g","e"
"f","s","w","f","n","f","w","b","p","t","e","s","s","w","w","p","w","o","e","n","a","g","e"
"quMx7CqfSw","f","n","t","n","f","c","b","u","t","b","s","s","g","w","p","w","o","p","n","v","d","e"
"f","f","w","f","n","f","w","b","k","GMU4dYCr8e","e","f","f","w","w","p","w","o","e","k","s","g","e"
"x","f","g","t","n","f","iANFuTABPd","b","u","t","b","s","s","g","p","p","w","o","p","n","v","Alg76o0zIw","e"
"x","f","n","t","n","f","c","b","p","t","b","s","s","w","g","p","w","o","p","n","y","d","e"
"x","f","w","f","e6GDkyftt2","f","w","b","p","t","e","s","f","w","w","p","w","o","e","n","a","g","e"
"x","s","w","t","a","f","c","b","n","e","c","s","s","w","w","p","w","o","AbZ40fkYFJ","k","n","m","e"
"f","s","g","f","n","f","w","b","n","t","e","f","s","w","w","p","w","o","e","n","s","g","e"
"f","y","n","t","p","f","c","n","n","e","e","s","s","w","w","p","w","o","p","n","v","g","p"
"f","f","g","f","n","f","w","9OFULQVBes","p","t","e","f","s","w","w","p","w","o","e","n","s","g","e"
"x","f","SgesBe9PLV","t","n","f","c","b","n","t","b","s","s","p","w","p","w","o","p","n","v","d","e"
"x","f","w","f","n","f","w","b","n","t","e","s","f","w","w","p","w","o","e","n","s","g","e"
"x","y","n","t","n","f","c","b","u","t","b","s","s","p","w","p","w","o","p","k","v","d","e"
"x","y","e","t","n","f","c","b","p","t","b","s","s","p","p","p","w","o","p","n","v","d","e"
"f","s","n","t","p","f","c","n","n","e","e","s","s","w","w","p","w","o","p","k","v","u","p"
"f","s","g","f","n","f","w","b","p","t","e","s","s","w","w","p","w","o","e","n","a","g","e"
"x","f","g","t","n","f","c","b","n","t","b","s","s","w","g","p","w","o","p","k","y","d","e"
"f","f","g","t","n","f","c","b","n","t","b","s","s","g","p","p","w","o","p","k","y","d","e"
"x","f","g","t","n","B52eN4Ez5T","c","b","n","t","b","s","s","w","g","p","w","o","p","k","v","d","e"
"x","f","g","t","n","f","c","b","w","t","b","s","s","p","p","p","w","o","p","n","y","d","e"
"x","f","n","t","n","f","c","b","u","t","b","s","s","p","g","p","w","o","p","k","y","d","e"
"x","s","w","t","p","42rS1O9el4","c","n","p","e","e","s","s","w","w","p","w","o","p","n","v","u","p"
"x","s","y","t","l","f","c","b","k","e","c","s","s","w","w","p","w","o","p","k","n","m","e"
"x","f","n","t","n","DX8h32KXXJ","c","b","n","t","b","s","s","p","p","p","w","o","p","n","v","d","e"
"BE9LsN9bGi","y","n","t","n","f","c","b","w","t","b","s","s","w","w","p","w","o","p","n","y","d","e"
"z7DwPo76Nc","s","g","f","n","f","w","b","n","t","e","f","f","w","w","p","w","o","e","n","s","g","e"
"x","y","e","t","n","f","c","b","u","t","b","s","s","w","p","p","w","o","p","n","y","d","e"
"x","f","g","f","n","f","w","b","k","t","e","f","s","w","w","p","w","o","e","n","s","g","e"
"f","s","w","f","n","JztPcXzoNm","w","b","p","t","e","f","s","w","w","p","w","o","e","n","s","g","e"
"x","f","n","t","n","f","m4M26XdFfC","b","n","t","b","s","s","g","g","p","w","o","p","n","v","d","e"
"f","f","n","t","n","f","c","b","u","t","b","s","s","w","p","cFtZGp6700","w","o","p","n","v","d","e"
"f","f","g","f","n","f","w","b","n","t","MmRBHgkreH","51lCw3MUYd","f","PvRM2c21in","w","p","w","o","e","k","s","g","e"
"f","f","g","f","n","f","w","b","n","t","e","s","s","w","w","p","w","o","e","k","s","HJ7E24EVKR","e"
"f","f","n","O7nrNVswE6","n","f","ehN4IwEFKx","b","h","t","e","f","f","w","w","p","w","o","e","n","s","g","e"
"x","f","DHY1dNF7uo","t","n","f","c","b","p","t","b","s","s","g","w","p","w","o","p","k","y","d","e"
"0BCwrr0d8O","f","SgjDNkw19X","t","tQsk0M7ybc","f","c","b","n","t","b","s","s","p","g","p","w","o","p","n","y","d","e"
"f","y","n","Z6DBm2p0UO","p","f","c","n","p","e","e","s","s","w","w","p","w","o","p","k","s","u","p"
"x","y","g","t","zUMT0Jdwt0","f","c","hpEonVTWbp","p","t","b","s","s","g","g","p","w","o","p","k","v","d","e"
"x","s","w","f","n","qWvOkbdRZf","w","b","k","t","e","XAttqGEAW3","f","w","w","p","w","o","e","n","a","g","e"
"b","s","w","t","a","f","c","b","g","e","c","s","s","w","w","p","w","AV7HNlHN13","p","n","s","m","e"
"x","s","w","mM2eNaNVwk","n","f","w","b","h","t","e","f","f","w","w","p","w","o","e","n","s","g","e"
"f","f","n","f","n","f","w","b","k","t","e","f","f","w","w","p","w","o","hhQ3xBTEBw","k","s","iYdstPvEK2","e"
"nlVbtYE997","y","g","t","n","f","c","b","p","t","b","s","s","g","w","p","w","o","p","k","y","d","e"
"f","f","g","zkU3wHEbSz","n","f","c","b","n","t","b","s","s","w","w","p","w","o","p","n","v","d","e"
"x","f","g","f","n","f","Sa27iEr6a6","b","p","t","e","f","s","w","gbk3M7Bjz5","p","w","o","e","E33Ee6LeKJ","s","g","e"
"x","s","w","t","p","f","c","n","n","e","e","s","s","iho1tyz6p5","w","p","w","o","p","k","s","g","p"
"x","s","n","f","n","f","w","b","C7Np8lubSj","t","e","s","s","w","w","p","w","o","e","n","a","g","e"
"x","y","g","t","n","f","c","b","p","t","b","s","s","w","g","p","w","o","p","k","y","d","e"
"f","1lNm0oXi7U","g","t","n","f","c","b","p","t","8jl0BzYlYK","Fej8c2IQiz","s","w","w","p","7pPGeAjtyM","o","p","n","v","d","e"
"x","y","n","t","n","f","c","b","w","t","b","s","s","p","w","p","w","o","mow8yoYNaw","n","v","d","e"
"x","f","e","t","n","bKcen1ckt8","wCXJUO1757","b","p","t","b","s","s","p","g","p","u1SCnYEEoZ","o","p","n","y","d","e"
"f","f","n","t","n","f","c","b","w","JnAsCCyePs","b","s","s","g","p","p","w","o","p","n","y","d","e"
