"pixel_0_0","pixel_0_1","pixel_0_2","pixel_0_3","pixel_0_4","pixel_0_5","pixel_0_6","pixel_0_7","pixel_1_0","pixel_1_1","pixel_1_2","pixel_1_3","pixel_1_4","pixel_1_5","pixel_1_6","pixel_1_7","pixel_2_0","pixel_2_1","pixel_2_2","pixel_2_3","pixel_2_4","pixel_2_5","pixel_2_6","pixel_2_7","pixel_3_0","pixel_3_1","pixel_3_2","pixel_3_3","pixel_3_4","pixel_3_5","pixel_3_6","pixel_3_7","pixel_4_0","pixel_4_1","pixel_4_2","pixel_4_3","pixel_4_4","pixel_4_5","pixel_4_6","pixel_4_7","pixel_5_0","pixel_5_1","pixel_5_2","pixel_5_3","pixel_5_4","pixel_5_5","pixel_5_6","pixel_5_7","pixel_6_0","pixel_6_1","pixel_6_2","pixel_6_3","pixel_6_4","pixel_6_5","pixel_6_6","pixel_6_7","pixel_7_0","pixel_7_1","pixel_7_2","pixel_7_3","pixel_7_4","pixel_7_5","pixel_7_6","pixel_7_7","target"
0,0,5,16,11,0,0,0,0,0,"SeZOlxGzwW",13,13,11,0,0,0,"buYC3KlBDn",13,8,6,16,0,0,0,0,7,14,16,16,4,0,0,0,0,7,8,14,7,0,0,0,"u4MZEQrE1n",0,0,8,12,0,0,1,15,11,8,13,11,"8FZ4z0BEq7",0,0,5,11,12,14,3,0,9
0,0,3,12,11,1,0,0,0,1,14,14,15,8,0,0,0,3,16,2,5,16,1,0,0,4,16,0,"f67g4pfRtz",14,6,0,0,4,"FaHHu22pln",0,0,11,"lIoBv9mTj5",0,0,3,16,2,0,10,8,0,0,0,10,15,13,16,3,0,"l0n3Awlw97",0,1,15,14,6,0,0,0
0,0,0,5,15,"7YAgvGUPZ0",1,0,0,0,"vg8a8dTbs2",14,16,16,4,0,0,0,8,16,16,16,4,"IwTXVY5qpN",0,6,15,16,16,16,1,0,0,3,7,10,16,16,4,0,0,0,0,11,16,16,1,0,0,0,0,12,16,16,1,0,0,0,0,6,14,12,1,0,1
0,0,9,11,2,0,0,0,0,8,16,14,12,0,0,0,0,9,10,5,15,0,0,0,0,5,10,4,16,1,0,0,0,0,0,5,15,"DcwbNCQTtZ",0,0,0,"KIfYbQJIUu",2,13,9,2,1,0,0,0,10,16,15,14,15,0,0,0,7,9,9,12,4,0,2
0,0,"V4RdUj2OJM",13,13,"HKExXqsIo4",0,0,0,0,10,15,16,7,0,0,0,0,5,3,15,10,0,0,0,0,0,0,16,15,1,0,0,2,7,0,4,16,8,0,0,5,13,0,0,14,9,0,0,0,14,11,9,16,8,0,0,0,3,12,13,8,0,0,3
0,0,0,4,12,0,0,0,0,0,0,12,16,8,0,0,0,0,4,16,15,8,"4PD2cQt1QT",0,0,1,15,8,14,7,0,0,0,6,16,8,14,14,4,0,0,10,16,16,16,13,1,0,0,0,0,2,16,4,0,0,0,0,0,4,13,2,0,0,4
0,0,6,8,11,14,14,0,0,1,16,16,13,12,7,0,0,0,16,"e6GDkyftt2",1,0,0,"W4V7A9Musr",0,4,16,16,15,1,0,0,0,1,5,6,13,9,0,0,0,0,6,0,12,9,0,0,0,0,12,10,16,4,0,0,0,0,10,14,8,0,0,0,5
0,0,1,11,14,6,0,0,"guI0DDGsAo",0,4,16,14,4,0,0,0,"w0GLSYZ2qg",12,16,2,0,0,0,0,2,16,16,12,5,0,0,0,7,16,16,16,16,3,0,0,3,15,5,0,15,13,0,0,"odrkwuBLke",11,16,"zkN98HOWFN",16,10,0,0,0,0,12,13,9,1,0,6
0,0,2,10,10,12,"MkHFdwmqgu",10,0,0,9,16,"ewX5FoRePU",8,15,6,0,0,13,9,0,4,"XJwAashtKC",1,0,1,"EM92o8b9IN",3,1,13,2,0,0,0,5,0,9,7,0,0,0,0,0,3,13,1,0,0,0,0,0,12,7,0,0,0,0,0,0,14,2,0,0,"Zql8VdKhEV",7
0,0,1,11,14,5,0,0,0,1,16,14,6,13,"na2d93IhYW",0,"PSVwQk0bnf",9,14,2,0,16,4,0,0,5,13,0,6,16,1,0,0,1,15,16,16,12,0,0,0,0,5,14,3,13,4,0,"WCYDumtaGe",0,3,15,7,16,1,0,0,0,0,11,16,8,0,0,8
0,0,3,14,10,3,0,0,0,0,10,14,13,15,1,0,0,0,12,4,4,16,4,0,"ae3IOyKhyK",0,6,15,15,16,8,0,0,0,1,8,"TUPWdYDzgc",14,8,0,0,0,2,0,0,9,11,0,0,0,16,10,8,12,12,0,"urjqneQRXL",0,7,12,14,14,"loWq5Fga1s",0,9
0,0,4,14,9,0,"DQpYEsbaHk",0,0,0,13,16,16,10,0,0,0,4,16,4,5,16,6,0,0,8,14,0,1,15,5,0,0,6,16,0,0,13,4,0,0,4,15,1,7,16,1,0,0,2,15,14,16,7,0,0,0,0,4,13,9,0,0,0,0
0,0,5,14,11,1,0,0,0,0,16,10,"DQYMrYV4rv",13,0,0,0,0,"iCkM3AHYkU",2,8,16,6,"0pXRoXFqKp","WmtyPuR8iJ",0,12,7,10,16,8,0,0,0,5,16,16,15,8,"QZSD81xIOC",0,1,3,1,"PEimV7cx0c",11,9,0,0,1,15,6,4,12,11,0,"ggdgwO6uAg",0,6,"7DSXrjlC9S",14,12,3,0,9
0,1,14,13,12,8,5,0,0,4,16,11,12,15,7,0,0,8,16,16,13,1,0,0,0,3,9,7,15,"Oi4jwqL3gE",0,0,0,0,0,0,8,9,0,0,0,0,2,0,6,12,0,0,0,0,16,8,12,11,0,"LgAK2jI5sJ",0,0,12,14,12,4,0,0,5
0,1,8,12,16,16,7,0,0,7,16,12,12,"956dQaudlW",5,0,0,4,13,3,0,0,0,0,0,4,16,16,13,0,0,0,0,2,8,6,15,6,0,0,0,0,7,0,9,12,"RxWLBYEFCT",0,0,0,16,11,13,12,0,0,0,0,5,13,"nL70qOwD9l",5,0,0,5
0,0,1,9,14,11,1,0,0,0,10,15,9,13,5,"uS1b411bi2",0,3,16,7,0,0,0,0,0,5,16,16,16,10,0,0,0,7,16,11,10,16,5,0,0,2,16,5,0,12,8,0,0,0,"yuW6ez8TFa",15,13,16,5,0,0,0,0,9,12,7,0,0,6
0,0,11,10,12,14,11,0,0,0,16,16,16,16,7,0,0,1,16,16,16,12,0,0,0,1,5,2,11,15,0,0,0,0,1,0,2,16,0,0,0,3,12,0,3,15,0,0,0,6,15,8,13,11,0,0,0,0,9,14,9,2,0,0,5
0,0,10,15,6,0,0,0,0,2,16,14,16,7,0,0,0,4,16,8,5,16,1,0,0,5,12,0,0,12,8,0,0,8,9,0,0,12,8,0,0,5,12,0,1,15,3,0,0,4,13,4,12,13,0,0,0,0,9,16,13,4,0,0,0
0,"h3nO5hR4TI",9,16,11,1,0,0,0,"2lJIW0MrSm",16,10,16,"Ao6eN1yMCN",0,0,0,6,14,1,9,15,0,0,0,1,15,6,11,16,2,0,0,0,7,16,15,16,7,0,0,0,0,3,1,11,9,0,0,3,14,9,9,14,12,0,0,0,12,16,"26v5OiSCV5",13,3,0,9
0,0,4,"V2vMDT69EJ",13,"NJQn2dxFMT",0,0,"yzIdxOaKtU",1,16,13,16,15,1,0,0,6,15,0,4,16,4,0,0,"1V8BxyOmHQ",15,14,16,14,0,0,0,0,4,16,16,11,0,0,0,0,11,12,8,16,5,0,0,"xgFH8xzBDV",16,10,12,16,3,0,0,0,7,16,13,7,0,0,8
0,1,7,12,13,3,0,0,0,7,13,6,15,14,0,"Bjl43FXm59","cekDwwQSBp",6,10,0,13,16,0,0,0,1,13,13,15,16,1,0,0,0,0,4,1,12,8,0,0,0,0,0,0,12,8,0,0,0,12,13,5,14,8,0,0,"WOaCHGPFki",5,12,16,11,1,0,9
0,"jxZfUAzAfm",5,"WSZxoARB5O",9,1,0,0,0,0,16,9,15,9,0,0,0,2,14,1,10,12,0,0,0,0,9,14,16,11,0,0,0,0,3,15,16,9,0,0,0,0,12,10,3,13,1,0,0,0,11,8,5,16,3,0,0,0,4,10,8,3,0,0,8
0,0,0,5,14,0,0,0,0,0,0,13,14,12,0,0,0,0,7,13,6,13,0,0,0,2,16,3,10,11,0,0,0,6,16,13,16,"327hauIRkP",5,0,0,2,8,9,16,11,2,0,0,"ppo5GnX3h1",0,3,16,0,0,0,0,0,0,7,12,0,0,0,4
0,0,0,1,"WP4Kj6OkLa",7,0,0,0,0,0,9,16,16,1,0,0,"y5t6IDF4FH",7,15,16,14,0,0,0,4,16,16,16,"Jddzrgj4CV",0,0,0,0,0,3,16,16,0,0,0,0,0,2,16,16,3,0,0,0,"3WnKsYouBj",6,16,16,0,0,0,0,0,3,15,13,0,0,1
0,0,1,8,11,13,15,3,0,0,7,"ynQ22mmHvT",10,10,16,5,0,1,13,3,0,9,14,0,0,3,15,0,2,15,4,0,0,5,8,0,10,11,0,0,0,0,0,2,15,4,0,0,0,0,0,8,14,0,0,0,0,0,0,13,7,0,0,0,7
0,0,6,12,12,15,16,6,"TSHxunWFjs",2,15,16,14,16,15,3,0,3,16,6,6,16,6,0,0,7,15,4,14,11,0,0,0,1,2,8,15,3,0,"WC5Ku8fIMG","pUgEf2U2sr",0,1,16,9,0,0,0,0,0,6,16,4,0,0,0,0,0,8,16,3,"QZB9LB2LB5",0,0,7
0,0,6,15,"IFe1bLhVix",2,0,0,0,5,16,11,14,12,0,0,0,5,11,3,16,5,0,0,0,0,0,"eYiJK8aUEy",16,7,0,"bBAwSPIqJn",0,0,0,8,10,16,"11m5yWTQvA",0,0,1,4,0,0,12,7,0,0,7,16,5,6,16,"QwFOuaugdZ",0,0,1,8,15,16,12,1,0,3
0,0,3,"1Lw1ylHJSB",9,11,14,1,0,0,9,16,16,16,13,0,0,0,"JvIJHEb2Wv",5,8,0,0,0,"uMSCFvr25d",4,16,16,16,6,0,0,0,2,9,2,9,10,0,0,0,0,0,0,8,8,0,"VsSSHV6mNs",0,0,8,12,13,5,0,0,0,0,5,13,10,1,0,0,5
0,0,0,5,16,8,"3RfVnVUQgM",0,0,0,4,16,16,8,0,0,0,2,15,16,16,8,0,0,0,4,8,12,16,5,0,0,0,0,0,6,16,11,0,0,0,0,0,6,16,12,0,0,0,0,0,6,16,15,"BvpDOzH3jn",0,0,0,0,4,15,11,2,0,1
0,0,2,15,10,1,0,0,0,2,13,12,14,9,0,0,0,6,16,1,1,14,2,0,0,8,16,0,0,10,5,0,0,8,14,2,0,8,8,0,0,6,14,0,0,8,8,0,0,1,"RGeYTiPWu7",12,8,15,6,0,0,0,3,13,16,8,1,0,0
0,0,2,15,8,0,0,0,0,0,7,14,15,8,0,0,0,7,15,3,3,15,0,0,0,6,16,1,0,9,8,0,0,4,12,0,0,8,8,0,0,0,12,3,0,12,7,0,0,0,9,13,13,15,1,0,0,0,1,9,12,5,0,0,0
0,0,11,15,4,0,0,0,0,5,16,15,15,0,0,0,0,0,14,11,16,2,0,0,0,0,0,"9D6XLMFylA",16,5,0,0,0,0,0,4,16,6,0,"6tPb4k90bP",0,0,0,7,16,10,3,0,0,0,11,16,16,16,16,6,0,0,11,16,10,5,"kdSiMRHDlA",6,2
0,0,12,15,3,0,0,0,0,6,15,12,14,0,0,0,0,7,5,1,16,2,0,0,0,0,0,0,11,7,0,0,0,0,"13dT6RQKHJ",2,15,3,0,0,0,0,0,8,14,1,0,0,0,0,12,16,12,8,5,0,0,0,9,8,13,15,7,0,2
0,0,2,12,12,12,9,2,0,"FovaVAfK8m",9,15,12,13,16,5,0,0,12,8,0,8,10,0,0,1,16,3,3,15,2,0,0,1,3,0,12,7,0,0,0,0,0,4,13,0,0,0,0,0,0,13,9,0,0,0,0,"Z8ldubddGe",3,15,3,"gDzi7Ci2nk",0,0,7
0,0,3,9,14,7,0,0,0,3,15,"S7WhhNKDg3",8,15,2,0,0,4,16,5,2,16,7,0,0,0,4,15,13,16,7,0,0,0,0,6,16,16,1,0,0,0,2,15,8,16,7,0,"YufGMLgDoG",0,4,16,4,15,7,0,0,"EgOG0mvsiG","V99olnl9lx",10,15,10,0,0,8
0,0,7,13,2,0,0,"RQAfVFFYHL",0,11,15,12,13,0,0,0,"y3JhkIBrXg",12,7,0,16,4,"21twC7lpyL",0,0,"smV9XixumA",4,0,14,8,0,0,0,0,0,0,14,7,0,0,0,0,0,4,16,3,0,0,0,0,12,16,16,12,9,0,0,0,9,12,8,10,14,0,2
0,0,4,15,12,2,0,0,0,2,15,7,11,"8ldAjGWah4",0,0,0,4,16,"tQsk0M7ybc",0,15,1,0,0,6,10,0,0,10,8,0,0,8,"TS4ki0hU2D",0,0,6,8,0,0,5,12,0,"mdI1JcXADl",11,8,"XPc6hLRqco",0,2,16,7,8,16,2,0,0,0,6,15,16,8,0,0,0
0,0,7,10,0,0,0,0,0,0,"K6RASnT4VX",16,0,0,0,0,0,0,6,16,5,0,0,"95xLYYy1dl",0,0,9,16,9,0,0,0,0,0,0,6,14,1,0,0,0,0,0,2,16,"iuZKeSVSHE",0,0,0,0,1,4,14,12,4,1,0,0,7,16,16,16,16,5,1
0,0,7,15,6,0,"EZt1Rhg7cM",0,0,4,16,9,14,3,0,0,0,2,14,"zUMT0Jdwt0",13,6,0,0,"1vIlUaNjn3",0,2,0,11,10,0,0,0,0,0,0,13,"igChNieu7Y",0,0,0,0,0,5,15,7,0,"rgUUb43uIC",0,0,9,16,16,16,15,"78QiA9yidl",0,0,6,15,7,4,6,1,2
0,0,"fE16tOCObp",11,12,1,0,0,0,0,8,16,9,4,0,0,0,0,3,4,0,0,0,0,0,1,0,2,8,2,0,"ZzzqhNYvTA",0,5,"ZNpnrkUawu",16,16,14,2,0,0,2,16,9,3,13,7,0,0,0,11,14,7,16,9,0,0,0,1,10,14,10,2,0,6
0,0,3,10,13,"2yRQGcy2ic",0,0,0,1,14,13,15,14,0,0,0,0,15,5,14,9,0,0,0,0,0,10,16,5,0,0,0,0,0,7,14,16,"eT9nDwYkgm",0,0,4,5,0,"XQvBpB8OGk",16,4,0,0,10,16,10,8,16,3,"EFeMC3PoqH",0,0,5,12,14,8,0,0,3
0,"amm5aU0T9W",3,14,13,"0b6EVtTPWC",0,0,"yNQQtNFhuy",2,16,9,16,2,0,0,0,4,"uhD8N8gxeT",3,16,0,0,0,0,2,9,15,16,10,1,0,0,0,"LqmJjuFbqs",11,8,16,6,0,0,0,6,0,0,12,8,0,0,0,14,10,5,16,"u0oPSAdzxb",0,0,"ehnUgKUioN",3,13,16,11,1,0,3
0,0,0,10,12,15,16,13,0,0,6,15,6,4,14,9,0,0,10,6,0,3,14,2,0,1,"OfuYarHh9e","d6AwLPrK1Y",0,12,6,0,0,0,3,0,5,13,0,0,0,0,0,1,13,3,0,0,0,0,0,6,13,0,0,0,0,0,0,14,6,0,0,"IZthdHiXpp",7
0,0,4,13,14,"ZXWV1Wytc8",0,0,0,0,15,10,11,10,0,0,0,"BqfehKcHGW",15,2,12,6,0,0,0,0,3,8,16,7,0,0,0,0,0,4,9,16,2,0,0,0,10,3,0,13,6,0,0,0,16,5,7,16,3,0,0,0,7,13,13,8,0,0,3
0,0,5,14,"ToMPcfCeCQ",0,0,0,0,1,16,13,16,0,0,0,0,2,13,10,14,0,0,0,0,0,4,16,16,7,0,0,0,0,2,4,5,16,4,0,0,0,0,0,0,14,7,0,0,0,11,8,8,16,4,0,0,0,8,13,15,10,0,0,3
0,0,0,5,8,0,0,0,0,0,1,15,10,5,0,0,0,0,"c2uNEQAIkq",11,10,10,0,0,0,2,15,2,14,6,0,0,0,8,13,5,14,13,4,0,0,11,16,16,16,14,"XWVyjpJ84b",0,0,0,0,3,16,0,0,0,0,0,0,7,10,0,0,0,4
0,0,0,12,15,1,0,0,0,0,4,16,13,1,0,0,0,1,14,15,"yvdUY0c8HY",0,0,0,0,"ttc7ulpEfC",16,15,10,7,0,0,0,7,16,16,12,16,6,0,0,3,16,13,0,16,12,0,0,0,11,16,13,16,12,0,0,0,1,9,13,12,4,0,6
0,0,2,15,13,3,0,0,0,0,12,16,9,4,0,0,"qgdcjm2wL7",3,16,9,"gzGWCdshbq",0,0,0,0,3,16,14,12,5,0,0,0,8,16,16,16,16,0,0,"UtgsiCI0Yn","fWhPAyKUXw",16,15,6,16,9,0,0,1,13,14,13,16,3,0,0,0,3,12,14,10,0,"4ddw0JRmWU",6
0,0,2,12,16,6,0,0,0,0,5,16,12,4,0,0,0,0,15,14,0,0,0,0,0,2,16,14,8,8,0,0,0,4,16,16,13,15,8,0,0,4,16,11,1,12,12,0,0,0,11,16,12,14,15,"BjuMChLpQ8",0,0,1,8,12,12,6,0,6
0,0,0,4,9,0,0,0,0,0,0,12,11,0,"UH06wS0L2B",0,0,0,4,13,16,4,0,0,0,0,12,6,14,4,0,0,0,4,16,9,15,"BladWUQBSM",3,0,0,4,12,12,"UH8thuY6zT",14,"L8F8X5qveI",0,0,0,0,0,16,4,0,0,0,0,0,2,16,3,0,0,4
0,0,10,16,13,5,0,0,0,7,13,"psLmbMfh1v",14,12,0,0,0,9,10,0,13,14,0,0,0,4,15,13,16,15,3,0,0,0,"iLVF92QP4e",6,3,12,8,0,0,0,0,0,0,"4ALWjXBWoK",8,0,0,0,12,6,5,15,4,0,0,0,9,"cbKyKJUMKC",16,8,0,0,9
0,0,0,2,16,15,3,0,0,0,0,8,16,16,4,0,0,0,9,16,16,14,0,0,0,7,16,16,16,"Wi5q3LZWns","xqKk88ivQh",0,0,0,0,8,16,12,"u9lEigqDkz",0,0,0,0,7,16,"Bmk27FBdsT",0,0,0,0,0,4,16,16,7,0,0,0,0,0,13,16,7,0,1
0,0,4,12,16,"m8PpLCzrFu",11,2,0,0,15,13,8,11,8,1,0,2,15,13,16,8,"yBv6B74Sbv",0,0,6,16,13,13,16,2,0,0,7,11,2,2,16,6,0,0,0,0,0,5,15,2,0,0,0,9,6,13,10,0,0,0,0,7,14,13,1,0,0,5
0,0,3,14,10,1,0,0,0,2,14,12,15,14,1,0,0,"BuXuNivklr",13,0,3,14,8,0,0,5,12,0,0,11,8,0,0,4,14,0,0,12,7,0,0,1,14,4,3,16,3,0,0,0,8,12,12,12,0,0,0,0,2,15,10,3,0,0,0
0,0,7,14,10,7,0,0,0,5,16,14,16,14,0,0,0,7,11,0,9,14,1,0,0,4,14,7,11,16,5,"cp2x3ETMOF",0,0,9,15,15,12,8,0,0,0,0,1,1,8,9,0,0,0,14,11,10,15,9,0,0,0,9,13,13,9,0,0,9
0,0,9,13,"A2rQ2MZ6rk",15,13,0,0,0,16,13,12,12,5,0,0,4,"wvLFXKEAz4",0,0,0,0,0,0,8,16,16,11,1,0,0,"UXxEMwlwFh",1,7,"MVgPJZ5wlm",16,12,0,0,0,0,0,0,9,13,0,0,0,0,12,8,12,10,0,0,0,0,10,16,13,3,0,0,5
0,0,10,13,2,0,0,0,0,0,12,16,10,0,0,"eoYgGBCA3E",0,0,7,14,16,0,0,0,0,0,0,2,16,1,0,0,"d3FfK2RLXE",0,0,2,16,1,0,0,0,0,4,8,15,0,0,0,0,0,16,16,16,13,11,0,0,0,8,14,8,11,14,1,2
0,0,1,7,6,11,1,0,0,0,13,11,15,16,7,0,0,0,13,6,11,16,4,0,0,0,3,15,16,7,0,0,0,0,4,"2nKdpRrfQu",14,7,0,0,0,1,14,3,1,13,0,0,0,2,12,2,3,12,0,0,0,0,1,10,8,1,0,0,8
0,0,13,14,3,"uEqYCagQrf",0,0,0,4,16,15,11,0,0,0,0,7,"et03VmLRqJ",4,16,0,"umtieKtee7",0,0,3,6,4,16,0,0,0,0,0,0,9,12,0,0,0,0,0,1,14,7,0,0,0,0,1,14,16,10,10,2,0,"31Qj4yfniH",0,"R63GYyic4O",12,14,14,6,0,2
0,0,4,"ZqW4g13Qgg",12,"XtsrHiVNRM",0,0,0,0,12,11,13,13,1,0,0,3,12,0,0,14,6,0,0,8,12,0,0,11,8,0,0,8,12,0,0,8,8,0,0,6,13,0,"ZfkJVFr3Xf",11,7,0,0,4,16,7,10,15,2,0,0,0,7,13,12,2,0,0,0
0,0,3,16,9,0,0,0,0,4,15,15,16,7,0,"dDoEkPSTqE",0,8,16,3,7,12,0,0,0,6,16,3,0,13,3,0,0,8,10,0,0,12,8,0,0,1,15,2,0,9,11,0,0,0,"EMWXWpxUdQ",14,10,15,12,0,0,0,3,10,16,14,3,0,0
0,0,0,5,16,9,0,0,0,0,1,13,16,6,0,0,0,0,13,"mkLNGWc1it",16,4,0,0,0,5,15,16,16,5,0,0,0,0,0,10,16,7,0,0,0,0,0,9,16,8,"n6Id8YO0tp",0,0,0,0,9,16,13,0,0,0,0,0,5,14,9,0,0,1
0,0,1,11,12,"IOul4TV7rX",14,5,0,0,7,15,11,10,16,6,0,0,10,7,0,2,16,2,0,1,"OzLKDT2iJ1",1,0,12,8,0,0,2,"YabG7NchEV",0,4,14,1,0,0,0,0,1,14,4,0,0,0,0,0,8,14,0,0,0,0,0,0,15,7,0,0,0,7
0,0,0,9,14,4,0,0,0,0,6,16,12,4,0,0,0,1,16,11,0,0,"5g77MNf9u3",0,0,2,16,7,3,0,0,0,0,4,16,14,16,10,0,0,0,3,16,15,10,16,6,0,0,0,12,16,7,13,9,0,0,0,1,11,16,16,9,0,6
0,0,7,13,11,0,0,0,0,6,16,11,16,0,0,0,0,3,8,5,16,0,0,0,"F6jmwDrbGT",0,3,15,16,6,0,0,0,0,0,7,8,16,5,0,0,6,8,0,0,11,9,0,0,"5uy5YyAH9q",16,"H3VH96DcIZ",6,14,6,0,0,0,6,15,16,10,0,0,3
"dx5EC8RVPa",0,11,11,2,0,0,0,0,3,16,16,8,0,0,"2GyBGsj9w2",0,6,12,8,8,0,0,0,0,0,5,6,12,0,0,0,0,0,0,11,9,0,"htlHss2ltr",0,0,0,0,15,6,3,5,0,0,0,"xb9nrCAiHr",16,13,15,9,0,0,1,12,12,12,12,1,0,2
0,0,0,6,16,6,0,0,0,0,0,13,16,10,0,0,0,"Bl6anm9U3d",9,16,16,"cu1SbtP0kA",0,0,0,3,16,16,16,4,0,"REytqsz9Bp",0,5,16,16,16,6,0,0,0,0,0,9,16,10,0,0,0,"mWFicBHD1i",0,8,16,15,0,0,0,0,0,4,13,"ffEfY55917",2,0,1
"eGfNwRCRJD",0,6,15,8,10,12,2,0,0,10,14,"sOqcRrcGvP",12,"otDbbLDH4z",1,0,0,"17cSRRaSLE",10,1,13,7,0,0,0,4,4,8,12,1,0,0,0,0,2,15,5,0,0,0,"B2DzlcIiEF",0,11,"MuLMuwHE9I","RSchQGlt0T",0,0,0,0,3,16,0,0,0,0,0,0,7,14,0,0,0,0,7
0,0,0,"GCM0hpd0vn",7,6,0,0,0,0,0,6,15,6,0,0,0,0,1,15,5,14,3,0,0,0,12,8,4,16,0,0,0,5,16,9,10,16,"LjOWCiKoeX",0,0,1,11,12,14,14,4,0,0,0,0,0,8,8,0,0,0,0,"QOplY7SnBj",0,11,7,0,0,4
0,0,0,9,14,2,0,0,0,0,2,16,12,0,0,"bcjjqGEmLi",0,"pVnvTl4mz6",10,16,7,0,0,0,0,0,16,16,"cv0FLBpW8d",8,0,0,0,4,16,14,8,"F70XCSjUUU",3,0,0,1,15,6,0,11,11,0,0,0,10,15,"vIX2H1Icc0",12,16,0,0,0,1,9,15,15,10,0,6
0,0,6,"trRYoRa9oB",11,0,0,0,"NLnigVwpak",6,16,13,16,0,0,0,0,2,7,13,9,0,0,0,0,0,3,16,15,5,"CAxlNwmLXb",0,0,0,0,3,11,16,2,0,0,0,0,0,0,16,7,0,0,0,16,11,10,16,7,0,0,0,5,16,15,9,"PNkWQznKuC",0,3
0,0,0,0,12,8,0,0,0,0,0,3,16,16,0,0,0,0,1,13,16,11,0,0,0,3,15,"eHpUyhp824",16,8,"Qb7uBqnmxN",0,0,0,3,7,16,8,0,0,0,0,0,4,16,8,0,0,0,0,0,4,16,14,0,0,0,0,"qmbzGElrN3",0,14,15,"A8EnZAdGW3",0,1
"3VHVoKz5Au",0,9,10,2,0,0,0,0,8,16,16,10,0,0,0,0,7,7,4,16,2,0,0,0,0,0,8,16,5,0,0,0,0,0,10,16,14,2,0,0,0,0,0,2,14,7,0,0,0,11,"HJ4rWnbCMp",4,11,12,0,0,0,8,14,"ktRcRgbOkq",15,6,0,3
0,0,4,10,13,3,0,0,0,4,16,"zqAMrTvrGO",16,8,"jLaaNiAitC",0,0,5,"HjMZYGXQ2x",0,14,11,0,0,"OCoJ2hSyJF",3,15,15,16,16,1,0,0,0,5,9,8,14,8,0,0,0,0,0,0,12,8,0,0,0,9,15,10,14,7,0,0,0,4,12,14,11,2,0,9
0,0,"P8sIRTSEaO",7,16,16,7,0,0,0,0,14,16,16,4,0,0,2,13,16,16,12,0,0,0,7,16,16,"DH7aV1ukQk",12,0,0,0,0,0,10,16,8,0,0,0,0,0,11,16,13,0,0,0,0,0,10,16,16,2,0,0,0,0,9,16,12,2,0,1
0,0,4,6,"I0bY5QdPZ4",14,6,0,0,4,16,16,12,16,7,0,0,6,16,2,1,16,3,0,0,5,16,0,5,14,0,0,0,0,2,0,11,10,0,0,0,0,0,2,15,4,0,0,0,0,0,8,16,0,0,0,0,0,0,7,12,0,0,0,7
0,0,0,6,14,8,0,0,0,0,8,16,12,8,0,"VsgaLmMP2n",0,3,16,14,3,0,0,0,0,6,"haMay4lnq1",16,16,11,1,0,0,8,16,13,4,14,5,0,0,2,16,9,0,8,12,0,0,0,10,15,6,13,9,0,0,"CSn4PnGtpH",0,8,14,16,9,"9T7QVWBPbm",6
0,0,4,6,11,5,0,0,0,2,14,7,2,15,0,0,0,4,8,0,0,10,2,0,0,0,14,8,8,13,1,0,0,0,15,10,16,7,0,0,0,1,10,0,1,10,"3qsR7o1ZnA",0,0,0,12,2,0,6,8,0,0,0,6,10,11,"Cwi4CSxEEw",1,0,8
0,0,0,"LcDxUQH65D",9,0,"ClIdIvOeK3",0,0,0,2,14,14,2,0,0,0,0,6,14,11,12,0,"eyr8tR94RB",0,3,15,3,11,10,0,0,0,8,11,0,13,10,2,0,0,10,16,16,16,15,3,0,0,0,4,10,15,0,0,"wAr01T1Zwm",0,0,0,8,9,0,0,0,4
0,2,13,16,4,0,0,0,0,12,12,12,15,0,0,0,0,5,2,7,14,0,0,0,0,0,3,15,"iANFuTABPd",7,0,0,"JsbG0Z7PgP",0,4,12,12,16,3,0,0,0,0,0,0,15,7,0,0,3,16,8,9,16,6,0,0,1,11,12,14,"lGwWLeoyrm",0,"o6g1Sqe01J",3
0,"RtXpUnAG7c",0,7,16,12,0,0,0,0,7,16,16,12,0,0,0,3,16,16,16,8,0,0,0,7,16,"DcQEPtMhfx",16,8,0,0,0,0,0,11,16,12,0,0,0,0,"XDREaUCi3A",7,16,15,0,0,0,0,"6FjOGL0Yni",6,16,16,5,0,0,0,0,6,15,15,2,0,1
"sHlKNctCUz",0,"2nn0V53vgm","X2wrECOCvs",6,0,0,0,0,0,"ZcYQqr6djZ",15,16,7,0,0,0,0,8,13,15,6,0,0,0,3,16,3,12,7,1,0,0,4,14,9,15,16,8,0,0,4,12,12,16,10,2,0,0,0,0,5,16,0,0,0,0,0,0,4,14,0,0,0,4
0,0,3,11,6,0,0,0,0,0,10,14,16,2,0,0,0,3,15,1,11,11,0,0,0,4,12,0,2,16,2,0,0,7,12,0,0,12,8,0,0,4,14,0,1,15,8,0,0,2,15,14,15,15,1,0,0,0,5,13,"Cfz4sDEdVw",5,0,0,0
0,2,16,12,12,14,7,0,0,3,16,9,8,"rMn3zDTgEt",4,0,0,2,16,10,4,0,0,0,0,4,16,"v9grkafHRe",16,4,0,"cRms4dcmI0",0,"1lxWnLyZWl",3,0,12,10,0,0,0,6,3,0,9,11,"xMShHtJDgz",0,0,11,11,9,16,3,0,0,0,3,12,15,7,0,0,0,5
